Unnamed: 0,match_id,datetime,team1_id,team2_id,team1,team2,t1_score,t2_score,win,format,team1_rank,team2_rank,lan,elim,t1_mu,t1_sigma,t2_mu,t2_sigma,ts_win_prob,t1_elo,t2_elo,elo_win_prob,t1_age,t1_xp,t2_age,t2_xp,t1_mp,t1_wr,t1_ws,t1_rust,t2_mp,t2_wr,t2_ws,t2_rust,h2h_maps,h2h_wr,h2h_rwp,t1_avg_hltv_rating,t1_sd_hltv_rating,t1_avg_fk_pr,t1_sd_fk_pr,t1_avg_cl_pr,t1_sd_cl_pr,t1_avg_pl_rating,t1_sd_pl_rating,t1_avg_pl_adr,t1_sd_pl_adr,t1_avg_plr_kast,t1_sd_plr_kast,t1_avg_pistol_wr,t1_sd_pistol_wr,t2_avg_hltv_rating,t2_sd_hltv_rating,t2_avg_fk_pr,t2_sd_fk_pr,t2_avg_cl_pr,t2_sd_cl_pr,t2_avg_pl_rating,t2_sd_pl_rating,t2_avg_pl_adr,t2_sd_pl_adr,t2_avg_plr_kast,t2_sd_plr_kast,t2_avg_pistol_wr,t2_sd_pistol_wr,t1_mrg_mp,t1_mrg_wr,t1_mrg_rwr,t1_inf_mp,t1_inf_wr,t1_inf_rwr,t1_ovp_mp,t1_ovp_wr,t1_ovp_rwr,t1_nuk_mp,t1_nuk_wr,t1_nuk_rwr,t1_vtg_mp,t1_vtg_wr,t1_vtg_rwr,t1_anc_mp,t1_anc_wr,t1_anc_rwr,t1_anu_mp,t1_anu_wr,t1_anu_rwr,t2_mrg_mp,t2_mrg_wr,t2_mrg_rwr,t2_inf_mp,t2_inf_wr,t2_inf_rwr,t2_ovp_mp,t2_ovp_wr,t2_ovp_rwr,t2_nuk_mp,t2_nuk_wr,t2_nuk_rwr,t2_vtg_mp,t2_vtg_wr,t2_vtg_rwr,t2_anc_mp,t2_anc_wr,t2_anc_rwr,t2_anu_mp,t2_anu_wr,t2_anu_rwr,map_xp,map_wr,map_rwr,age_diff,xp_diff,mp_diff,wr_diff,ws_diff,rust_diff,avg_hltv_rating_diff,sd_hltv_rating_diff,avg_fk_pr_diff,sd_fk_pr_diff,avg_cl_pr_diff,sd_cl_pr_diff,avg_pl_rating_diff,sd_pl_rating_diff,avg_pl_adr_diff,sd_pl_adr_diff,avg_plr_kast_diff,sd_plr_kast_diff,avg_pistol_wr_diff,sd_pistol_wr_diff,mrg_mp_diff,mrg_wr_diff,mrg_rwr_diff,inf_mp_diff,inf_wr_diff,inf_rwr_diff,ovp_mp_diff,ovp_wr_diff,ovp_rwr_diff,nuk_mp_diff,nuk_wr_diff,nuk_rwr_diff,vtg_mp_diff,vtg_wr_diff,vtg_rwr_diff,anc_mp_diff,anc_wr_diff,anc_rwr_diff,anu_mp_diff,anu_wr_diff,anu_rwr_diff
9364,2365793,2023-08-17 22:30,9565,4608,vitality,natus-vincere,2,0,1,3,2,9,1,1,29.6018546,1.323321796,29.08546438,1.465713174,0.573676931,1069.640451,1025.168786,0.563652622,35,11,34,11,19,0.684210526,1,1,12,0.583333333,1,1,2,0.5,0.5,1.123,0.210893338,13.85,3.198046279,1.5,1.161895004,1.12145,0.210765741,75.2105,8.102919212,73.226,8.589280762,0.5,0.335410197,1.058148148,0.17728481,14.03703704,2.962499964,1.185185185,1.123388955,1.058148148,0.177766327,72.25703704,8.336414903,70.65037037,6.850934233,0.592592593,0.334360557,9.0,0.6666666666666666,0.5622317596566524,9.0,0.7777777777777778,0.5844155844155844,5.0,0.6,0.5327868852459017,3.0,1.0,0.5517241379310345,7.0,0.4285714285714285,0.5086705202312138,0.0,0.0,0.0,7.0,0.8571428571428571,0.5594059405940595,6.0,0.6666666666666666,0.5153374233128835,5.0,0.6,0.5036496350364964,4.0,0.5,0.4916666666666666,4.0,0.5,0.5392156862745098,0.0,0.0,0.0,6.0,0.5,0.5176470588235295,2.0,0.5,0.4528301886792453,3.0,4.0,5.0,1,0,7,0.1008771929999999,0,0,0.0648518520000001,0.033608528,-0.1870370399999998,0.2355463150000001,0.3148148150000001,0.0385060489999999,0.0633018520000001,0.032999414,2.953462959999996,-0.2334956909999999,2.5756296299999946,1.7383465289999993,-0.092592593,0.00104964,3.0,0.0,0.0468943363437689,4.0,0.1777777777777778,0.0807659493790879,1.0,0.0999999999999999,0.041120218579235,-1.0,0.5,0.0125084516565247,7.0,0.4285714285714285,0.5086705202312138,-6.0,-0.5,-0.5176470588235295,5.0,0.3571428571428571,0.1065757519148141
9365,2365794,2023-08-18 13:00,9928,7175,gamerlegion,heroic,1,2,0,3,8,1,1,1,27.90132989,1.691348857,29.31003011,1.297594102,0.308257908,1013.488247,1115.905265,0.356735874,20,6,122,27,7,0.571428571,1,2,17,0.705882353,1,2,3,0.666666667,0.569627308,0.981666667,0.167738222,13.0,4.333333333,1.722222222,1.192828364,0.982333333,0.168022816,70.05555556,6.464822952,66.40111111,6.430232317,0.472222222,0.352460487,1.12075,0.16354491,14.625,2.955397604,1.65,1.370218961,1.1204,0.163664413,74.6375,5.946399226,73.1755,6.577606689,0.4625,0.34255474,5.0,0.4,0.4797297297297297,4.0,1.0,0.5871559633027523,4.0,0.5,0.4642857142857143,1.0,0.0,0.4482758620689655,1.0,0.0,0.238095238095238,3.0,0.3333333333333333,0.4673913043478261,0.0,0.0,0.0,10.0,0.6,0.5218978102189781,11.0,0.6363636363636364,0.5605536332179931,7.0,1.0,0.6082474226804123,6.0,0.8333333333333334,0.56,2.0,0.5,0.4897959183673469,4.0,0.5,0.5196078431372549,0.0,0.0,0.0,-6.0,-4.0,-4.0,-102,-21,-10,-0.134453782,0,0,-0.1390833329999998,0.004193312,-1.625,1.3779357289999998,0.0722222220000001,-0.177390597,-0.138066667,0.0043584029999999,-4.581944440000001,0.518423726,-6.774388889999997,-0.1473743719999998,0.009722222,0.0099057469999999,-5.0,-0.1999999999999999,-0.0421680804892483,-7.0,0.3636363636363636,0.0266023300847592,-3.0,-0.5,-0.143961708394698,-5.0,-0.8333333333333334,-0.1117241379310345,-1.0,-0.5,-0.2517006802721088,-1.0,-0.1666666666666666,-0.0522165387894288,0.0,0.0,0.0
9366,2365795,2023-08-18 17:10,5752,4869,cloud9,ence,0,2,0,3,7,4,1,1,29.18530326,1.332222924,28.76684811,1.456449053,0.559799043,1119.386107,991.6029918,0.676028293,14,3,156,37,12,0.416666667,1,2,15,0.733333333,1,2,0,0.0,0.0,1.068928571,0.193563192,13.46428571,2.981875523,1.75,1.352906923,1.070142857,0.193907878,73.25285714,8.192395802,71.92142857,8.130543697,0.482142857,0.312882419,1.048055556,0.209560644,13.61111111,4.257527828,1.722222222,1.238527601,1.047722222,0.20942522,72.75611111,7.57435706,69.27388889,8.025654448,0.597222222,0.349988977,4.0,0.25,0.4090909090909091,5.0,0.4,0.5035460992907801,2.0,0.5,0.6170212765957447,0.0,0.0,0.0,4.0,0.5,0.4732142857142857,8.0,0.5,0.5365853658536586,5.0,0.6,0.5165562913907285,9.0,0.5555555555555556,0.5019011406844106,0.0,0.0,0.0,6.0,0.5,0.4768211920529801,10.0,0.8,0.5601503759398496,3.0,0.6666666666666666,0.4936708860759494,3.0,0.6666666666666666,0.495575221238938,5.0,1.0,0.64,0.0,-4.0,-1.0,-142,-34,-3,-0.316666666,0,0,0.020873015,-0.0159974519999999,-0.1468253999999991,-1.275652305,0.0277777779999999,0.114379322,0.022420635,-0.0155173419999999,0.496746029999997,0.6180387420000004,2.6475396800000084,0.104889249000001,-0.1150793649999999,-0.0371065579999999,-5.0,-0.3055555555555556,-0.0928102315935014,5.0,0.4,0.5035460992907801,-4.0,0.0,0.1402000845427645,-10.0,-0.8,-0.5601503759398496,1.0,-0.1666666666666666,-0.0204566003616636,5.0,-0.1666666666666666,0.0410101446147205,0.0,-0.4,-0.1234437086092715
9367,2365796,2023-08-18 20:20,5995,5378,g2,virtuspro,2,1,1,3,3,16,1,1,28.8253074,1.403785503,28.66896334,1.350684897,0.522449283,1062.619252,1049.824744,0.518404458,363,69,40,11,18,0.611111111,6,1,15,0.8,1,1,0,0.0,0.0,1.122,0.207531524,14.28888889,3.030381144,1.6,1.162373052,1.121466667,0.207840708,74.66444444,7.318466007,73.15288889,7.785932791,0.555555556,0.320108006,1.1765625,0.193174296,15.25,3.596873642,1.46875,0.999511599,1.176625,0.193369748,73.80375,7.930397905,75.38625,6.930502214,0.578125,0.282549083,8.0,0.625,0.5475113122171946,14.0,0.5714285714285714,0.5459610027855153,0.0,0.0,0.0,7.0,0.5714285714285714,0.5274725274725275,4.0,0.5,0.5294117647058824,10.0,0.7,0.5330739299610895,2.0,0.5,0.5178571428571429,5.0,0.8,0.5416666666666666,7.0,0.7142857142857143,0.5780346820809249,8.0,0.625,0.5565610859728507,0.0,0.0,0.0,6.0,0.5,0.4917127071823204,2.0,1.0,0.6956521739130435,4.0,0.75,0.6326530612244898,1.0,-4.0,-1.0,323,58,3,-0.188888889,5,0,-0.0545624999999998,0.014357228,-0.9611111099999992,-0.5664924979999997,0.1312500000000001,0.162861453,-0.055158333,0.01447096,0.8606944400000032,-0.6119318980000008,-2.233361110000004,0.8554305769999999,-0.022569444,0.037558923,3.0,-0.175,0.0058446455505279,7.0,-0.1428571428571429,-0.0320736792954096,-8.0,-0.625,-0.5565610859728507,7.0,0.5714285714285714,0.5274725274725275,-2.0,0.0,0.0376990575235618,8.0,-0.3,-0.1625782439519539,-2.0,-0.25,-0.1147959183673469
9368,2365797,2023-08-19 16:30,7175,4869,heroic,ence,0,2,0,3,1,4,1,1,29.37869429,1.297234669,28.92027979,1.452866406,0.565547401,1109.472624,988.3632748,0.66755813,123,28,157,38,17,0.764705882,2,1,16,0.75,2,1,3,0.333333333,0.520634921,1.144,0.170232194,14.4,2.989983278,1.7,1.345362405,1.14375,0.170362078,75.6625,6.292951911,74.0195,6.648353913,0.45,0.331662479,1.061578947,0.211915156,13.65789474,4.188180837,1.710526316,1.211955678,1.061210526,0.211760311,73.34789474,7.808229855,69.85947368,8.212967265,0.592105263,0.34134531,9.0,0.6666666666666666,0.5436507936507936,11.0,0.7272727272727273,0.5899280575539568,8.0,1.0,0.6175115207373272,6.0,0.8333333333333334,0.56,3.0,0.3333333333333333,0.4459459459459459,3.0,0.3333333333333333,0.5068493150684932,0.0,0.0,0.0,9.0,0.5555555555555556,0.5019011406844106,0.0,0.0,0.0,6.0,0.5,0.4768211920529801,10.0,0.8,0.5601503759398496,3.0,0.6666666666666666,0.4936708860759494,4.0,0.75,0.5294117647058824,6.0,1.0,0.6530612244897959,-1.0,1.0,-1.0,-34,-10,1,0.014705882,0,0,0.0824210529999998,-0.0416829619999999,0.7421052600000007,-1.198197559,-0.0105263159999999,0.1334067269999999,0.082539474,-0.041398233,2.3146052599999933,-1.5152779440000002,4.16002632,-1.5646133519999994,-0.1421052629999999,-0.009682831,0.0,0.111111111111111,0.041749652966383,11.0,0.7272727272727273,0.5899280575539568,2.0,0.5,0.140690328684347,-4.0,0.0333333333333333,-0.0001503759398495,0.0,-0.3333333333333333,-0.0477249401300034,-1.0,-0.4166666666666667,-0.0225624496373891,-6.0,-1.0,-0.6530612244897959
9369,2365798,2023-08-19 20:10,9565,5995,vitality,g2,2,1,1,3,2,3,1,1,29.69763581,1.322170997,28.94645672,1.401373944,0.606737524,1074.003924,1067.493087,0.509368751,37,12,364,70,18,0.666666667,2,2,19,0.631578947,7,1,6,0.5,0.477427079,1.116842105,0.217450603,13.44736842,3.19289811,1.5,1.186547402,1.115052632,0.217156134,74.88894737,8.205878121,73.05052632,8.823003113,0.513157895,0.334169082,1.117083333,0.204633395,14.20833333,2.971800334,1.541666667,1.171863426,1.11675,0.204884775,74.43541667,7.238763982,73.04625,7.729896675,0.552083333,0.326591988,9.0,0.6666666666666666,0.5927601809954751,9.0,0.7777777777777778,0.5844155844155844,4.0,0.5,0.49,3.0,1.0,0.5647058823529412,6.0,0.3333333333333333,0.496551724137931,0.0,0.0,0.0,7.0,0.8571428571428571,0.5594059405940595,9.0,0.5555555555555556,0.532258064516129,15.0,0.6,0.5520833333333334,0.0,0.0,0.0,7.0,0.5714285714285714,0.5274725274725275,5.0,0.6,0.5374149659863946,10.0,0.7,0.5330739299610895,2.0,0.5,0.5178571428571429,0.0,3.0,3.0,-327,-58,-1,0.03508772,-5,1,-0.0002412280000001,0.0128172079999999,-0.7609649100000002,0.2210977759999997,-0.0416666670000001,0.0146839759999999,-0.0016973679999998,0.012271359,0.4535307000000017,0.9671141389999997,0.0042763200000024,1.0931064380000004,-0.038925438,0.007577094,0.0,0.111111111111111,0.0605021164793461,-6.0,0.1777777777777778,0.032332251082251,4.0,0.5,0.49,-4.0,0.4285714285714286,0.0372333548804136,1.0,-0.2666666666666666,-0.0408632418484635,-10.0,-0.7,-0.5330739299610895,5.0,0.3571428571428571,0.0415487977369165
9370,2365799,2023-08-20 19:00,4869,9565,ence,vitality,1,2,0,3,4,2,1,1,29.0746655,1.44930445,29.78689066,1.321134103,0.398876924,985.0388561,1078.910237,0.368102188,158,39,38,13,17,0.764705882,3,1,19,0.684210526,3,1,3,0.666666667,0.565217391,1.06775,0.210469564,13.825,4.358253664,1.75,1.239959677,1.0674,0.210528478,73.7275,7.913110245,70.0925,8.237105909,0.5875,0.333307291,1.109512195,0.214361801,13.53658537,3.186079179,1.56097561,1.190383838,1.107707317,0.213958538,74.5302439,8.083213708,72.71560976,8.703436397,0.512195122,0.321729414,9.0,0.5555555555555556,0.5019011406844106,0.0,0.0,0.0,7.0,0.5714285714285714,0.5116279069767442,11.0,0.8181818181818182,0.5551948051948052,3.0,0.6666666666666666,0.4936708860759494,4.0,0.75,0.5294117647058824,6.0,1.0,0.6530612244897959,10.0,0.7,0.5882352941176471,10.0,0.8,0.583011583011583,4.0,0.5,0.49,3.0,1.0,0.5647058823529412,6.0,0.3333333333333333,0.496551724137931,0.0,0.0,0.0,8.0,0.75,0.5394736842105263,-1.0,1.0,-1.0,120,26,-2,0.080495356,0,0,-0.041762195,-0.0038922369999999,0.2884146300000001,1.1721744850000002,0.1890243899999999,0.049575839,-0.0403073170000001,-0.00343006,-0.8027438999999958,-0.1701034630000002,-2.623109760000005,-0.4663304880000005,0.075304878,0.011577877,-1.0,-0.1444444444444443,-0.0863341534332364,-10.0,-0.8,-0.583011583011583,3.0,0.0714285714285714,0.0216279069767442,8.0,-0.1818181818181817,-0.0095110771581359,-3.0,0.3333333333333333,-0.0028808380619816,4.0,0.75,0.5294117647058824,-2.0,0.25,0.1135875402792695
9419,2366066,2023-08-30 16:00,8297,7718,furia,movistar-riders,0,2,0,3,23,71,1,1,28.01107368,1.395190257,26.2026044,2.394377459,0.727163881,1061.329203,975.30605,0.621328081,4,2,28,4,8,0.375,0,14,5,0.2,1,18,0,0.0,0.0,1.05,0.179296872,14.31578947,3.613609241,1.473684211,1.141025442,1.050210526,0.179354274,72.34631579,6.815845478,70.35368421,7.376703165,0.526315789,0.41274703,0.928888889,0.127492435,12.66666667,3.590109871,1.444444444,0.831479419,0.928,0.127492048,67.51111111,4.551318355,65.76222222,6.982616157,0.333333333,0.333333333,5.0,0.4,0.4927536231884058,2.0,0.0,0.396551724137931,2.0,0.5,0.5333333333333333,3.0,0.6666666666666666,0.5357142857142857,2.0,0.5,0.5,5.0,0.4,0.4435483870967742,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.64,2.0,0.0,0.4354838709677419,1.0,0.0,0.4482758620689655,1.0,1.0,0.5333333333333333,2.0,0.0,0.3191489361702128,2.0,0.0,0.3846153846153846,4.0,2.0,1.0,-24,-2,3,0.175,-1,-4,0.121111111,0.051804437,1.6491228000000009,0.0234993699999996,0.0292397669999999,0.3095460229999999,0.122210526,0.051862226,4.835204680000004,2.264527123,4.591461989999999,0.3940870080000005,0.1929824559999999,0.079413697,5.0,0.4,0.4927536231884058,1.0,-1.0,-0.2434482758620689,0.0,0.5,0.0978494623655913,2.0,0.6666666666666666,0.0874384236453201,1.0,-0.5,-0.0333333333333333,3.0,0.4,0.1243994509265614,-2.0,0.0,-0.3846153846153846
9420,2366067,2023-08-30 16:00,8008,9928,grayhound,gamerlegion,0,2,0,3,33,7,1,1,26.53142844,2.428468589,27.77290457,1.684451752,0.337944714,991.6998402,1009.920888,0.473801819,327,27,32,7,2,0.0,0,34,6,0.5,0,12,0,0.0,0.0,0.8425,0.19740504,10.75,5.117372373,1.5,0.866025404,0.843,0.195245999,64.535,11.28788178,59.635,9.247976806,0.75,0.25,0.9525,0.196293785,13.1875,4.558217168,2.0625,1.087930949,0.95325,0.196431763,68.1725,8.143156252,65.29,9.361778677,0.46875,0.32923918,1.0,1.0,0.5333333333333333,1.0,0.0,0.238095238095238,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.4074074074074074,0.0,0.0,0.0,4.0,0.25,0.4365079365079365,4.0,0.75,0.5204081632653061,4.0,0.5,0.4690265486725664,0.0,0.0,0.0,2.0,0.5,0.4565217391304347,2.0,0.5,0.4761904761904761,0.0,0.0,0.0,-4.0,-3.0,-2.0,295,20,-4,-0.5,0,22,-0.1099999999999999,0.001111255,-2.4375,0.5591552050000006,-0.5625,-0.2219055449999999,-0.11025,-0.001185764,-3.637500000000003,3.1447255279999986,-5.655000000000008,-0.1138018709999997,0.28125,-0.07923918,-3.0,0.75,0.0968253968253968,-3.0,-0.75,-0.282312925170068,-4.0,-0.5,-0.4690265486725664,1.0,0.0,0.3333333333333333,-2.0,-0.5,-0.4565217391304347,-1.0,-0.5,-0.0687830687830687,0.0,0.0,0.0
9421,2366068,2023-08-30 19:45,6665,4411,astralis,ninjas-in-pyjamas,0,2,0,3,6,11,1,1,27.98192623,1.53051349,26.77269035,1.474525488,0.66657963,1044.98657,1075.716854,0.455890533,50,16,50,16,18,0.555555556,0,25,15,0.4,0,30,2,1.0,0.727272727,1.0655,0.167271486,13.825,4.335247974,1.525,1.117754445,1.065,0.167574461,72.2775,6.698525491,71.509,6.527578341,0.4375,0.390312375,1.004242424,0.175327059,13.51515152,4.566818481,1.666666667,1.510903135,1.004848485,0.175586312,70.10666667,6.051419401,69.00181818,7.153396928,0.53030303,0.368029024,2.0,0.0,0.3469387755102041,6.0,0.3333333333333333,0.4767441860465116,9.0,0.5555555555555556,0.5189393939393939,5.0,0.2,0.3951612903225806,4.0,0.75,0.5794392523364486,12.0,0.75,0.551622418879056,2.0,0.5,0.52,5.0,0.6,0.4892086330935252,4.0,0.75,0.4961240310077519,7.0,0.2857142857142857,0.4380952380952381,7.0,0.4285714285714285,0.4926829268292683,3.0,0.3333333333333333,0.4556962025316455,7.0,0.5714285714285714,0.5191256830601093,0.0,0.0,0.0,3.0,1.0,1.0,0,0,3,0.1555555559999999,0,-5,0.0612575759999998,-0.008055573,0.3098484799999994,-0.2315705070000007,-0.1416666670000002,-0.3931486899999998,0.060151515,-0.0080118509999999,2.170833330000008,0.6471060899999994,2.50718182,-0.6258185870000004,-0.09280303,0.022283351,-3.0,-0.6,-0.1422698575833211,2.0,-0.4166666666666667,-0.0193798449612402,2.0,0.2698412698412699,0.0808441558441558,-2.0,-0.2285714285714285,-0.0975216365066876,1.0,0.4166666666666667,0.123743049804803,5.0,0.1785714285714286,0.0324967358189467,2.0,0.5,0.52
9422,2366069,2023-08-30 19:30,9565,12371,vitality,orks,2,0,1,3,1,52,1,1,29.87691295,1.32010283,24.87101076,3.237200643,0.945795636,1072.591259,1028.324821,0.563362042,48,14,21,6,20,0.7,4,10,10,0.6,0,15,0,0.0,0.0,1.101818182,0.213991002,13.38636364,3.213719942,1.5,1.196586053,1.100045455,0.2136686,74.23318182,8.00804816,72.36772727,8.619308363,0.534090909,0.326790996,1.024285714,0.12696349,13.66666667,3.441114622,1.80952381,1.366923819,1.02447619,0.127006419,71.99238095,5.232806681,68.22571429,5.282096059,0.428571429,0.279698574,11.0,0.7272727272727273,0.5865724381625441,10.0,0.8,0.583011583011583,4.0,0.5,0.49,4.0,1.0,0.5818181818181818,6.0,0.3333333333333333,0.496551724137931,0.0,0.0,0.0,9.0,0.6666666666666666,0.5179282868525896,3.0,0.6666666666666666,0.5106382978723404,2.0,0.5,0.5370370370370371,3.0,0.6666666666666666,0.4659090909090909,6.0,0.3333333333333333,0.4444444444444444,4.0,0.75,0.5446428571428571,3.0,0.6666666666666666,0.5238095238095238,0.0,0.0,0.0,3.0,1.0,3.0,27,8,10,0.0999999999999999,4,-5,0.077532468,0.087027512,-0.2803030299999989,-0.2273946800000001,-0.3095238099999999,-0.1703377659999998,0.0755692650000001,0.0866621809999999,2.240800870000001,2.775241479,4.142012980000004,3.3372123040000004,0.10551948,0.047092422,8.0,0.0606060606060606,0.0759341402902037,8.0,0.3,0.0459745459745458,1.0,-0.1666666666666666,0.0240909090909091,-2.0,0.6666666666666667,0.1373737373737373,2.0,-0.4166666666666667,-0.048091133004926,-3.0,-0.6666666666666666,-0.5238095238095238,9.0,0.6666666666666666,0.5179282868525896
9423,2366070,2023-08-31 12:30,8297,8008,furia,grayhound,2,0,1,3,23,33,1,1,27.65916692,1.410429692,26.27311231,2.408203118,0.682028996,1055.115922,986.961822,0.59684264,5,3,328,28,9,0.333333333,0,1,3,0.0,0,1,1,1.0,0.592592593,1.046190476,0.172722629,14.0952381,3.557751589,1.380952381,1.132893072,1.046380952,0.172780752,72.39047619,6.524335745,70.03428571,7.111667524,0.523809524,0.392676726,0.878333333,0.178551269,11.66666667,4.60675832,2.0,1.0,0.879333333,0.177544986,66.05666667,10.10247109,62.91333333,8.957080377,0.666666667,0.23570226,5.0,0.4,0.4927536231884058,2.0,0.0,0.396551724137931,3.0,0.3333333333333333,0.463768115942029,4.0,0.5,0.5132743362831859,2.0,0.5,0.5,5.0,0.4,0.4435483870967742,0.0,0.0,0.0,1.0,1.0,0.5333333333333333,1.0,0.0,0.238095238095238,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,2.0,0.0,0.4285714285714285,1.0,0.0,0.36,5.0,3.0,3.0,-323,-25,6,0.333333333,0,0,0.167857143,-0.00582864,2.42857143,-1.049006731,-0.619047619,0.1328930719999999,0.1670476189999999,-0.0047642339999999,6.333809520000003,-3.578135345,7.120952380000006,-1.845412853000001,-0.1428571429999999,0.1569744659999999,4.0,-0.6,-0.0405797101449275,1.0,0.0,0.1584564860426929,3.0,0.3333333333333333,0.463768115942029,3.0,0.5,0.1799410029498525,2.0,0.5,0.5,3.0,0.4,0.0149769585253456,-1.0,0.0,-0.36
9424,2366071,2023-08-31 19:45,12371,6665,orks,astralis,0,2,0,3,52,6,1,1,26.49459281,3.400245712,27.85084217,1.548692148,0.335234307,1033.958441,1040.486534,0.490606424,22,7,51,17,11,0.545454545,0,1,19,0.526315789,0,1,0,0.0,0.0,1.001304348,0.142624601,13.30434783,3.519322843,1.695652174,1.365245084,1.001304348,0.142982649,71.3573913,5.413883294,67.24608696,6.029473796,0.434782609,0.268018,1.055952381,0.168763846,13.80952381,4.266358407,1.523809524,1.096272803,1.055619048,0.16886751,71.76428571,6.928569612,71.05047619,6.696632043,0.452380952,0.390505225,4.0,0.5,0.4700854700854701,2.0,0.5,0.5370370370370371,3.0,0.6666666666666666,0.4659090909090909,7.0,0.2857142857142857,0.4239130434782608,4.0,0.75,0.5446428571428571,3.0,0.6666666666666666,0.5238095238095238,0.0,0.0,0.0,2.0,0.0,0.3469387755102041,7.0,0.2857142857142857,0.4673366834170854,9.0,0.5555555555555556,0.5189393939393939,5.0,0.2,0.3951612903225806,4.0,0.75,0.5794392523364486,13.0,0.6923076923076923,0.5397260273972603,2.0,0.5,0.52,-2.0,2.0,-1.0,-29,-10,-8,0.019138756,0,0,-0.054648033,-0.026139245,-0.5051759800000006,-0.7470355640000004,0.1718426499999998,0.2689722810000001,-0.0543147000000001,-0.025884861,-0.4068944099999925,-1.5146863180000008,-3.804389229999998,-0.6671582469999997,-0.017598343,-0.122487225,2.0,0.5,0.123146694575266,-5.0,0.2142857142857143,0.0697003536199516,-6.0,0.111111111111111,-0.053030303030303,2.0,0.0857142857142856,0.0287517531556802,0.0,0.0,-0.0347963951935914,-10.0,-0.0256410256410256,-0.0159165035877364,-2.0,-0.5,-0.52
9425,2366072,2023-08-31 16:00,7718,9928,movistar-riders,gamerlegion,2,0,1,3,71,7,1,1,26.88195747,2.336012296,27.90216478,1.678378574,0.367387245,970.6105182,1004.658906,0.451156692,29,5,33,8,6,0.333333333,2,1,7,0.571428571,1,1,0,0.0,0.0,0.96,0.140906158,13.0,3.330301652,1.727272727,0.962091386,0.959454545,0.141390731,69.02363636,5.406943806,66.25272727,6.84704195,0.363636364,0.308287727,0.973333333,0.198298316,13.16666667,4.310839052,1.944444444,1.078693769,0.974,0.197956224,68.79666667,7.892210647,66.36888889,9.659257441,0.472222222,0.310564997,0.0,0.0,0.0,1.0,1.0,0.64,3.0,0.3333333333333333,0.5,2.0,0.5,0.5,1.0,1.0,0.5333333333333333,2.0,0.0,0.3191489361702128,2.0,0.0,0.3846153846153846,4.0,0.25,0.4365079365079365,4.0,0.75,0.5204081632653061,4.0,0.5,0.4690265486725664,0.0,0.0,0.0,2.0,0.5,0.4565217391304347,3.0,0.6666666666666666,0.5,1.0,1.0,0.64,-3.0,-1.0,1.0,-4,-3,-1,-0.238095238,1,0,-0.013333333,-0.057392158,-0.1666666699999996,-0.9805374000000002,-0.217171717,-0.116602383,-0.0145454549999999,-0.0565654929999999,0.2269696900000042,-2.485266841,-0.1161616199999997,-2.812215490999999,-0.108585858,-0.0022772699999999,-4.0,-0.25,-0.4365079365079365,-3.0,0.25,0.1195918367346938,-1.0,-0.1666666666666666,0.0309734513274336,2.0,0.5,0.5,-1.0,0.5,0.0768115942028985,-1.0,-0.6666666666666666,-0.1808510638297872,1.0,-1.0,-0.2553846153846154
9426,2366073,2023-08-31 19:30,9565,4411,vitality,ninjas-in-pyjamas,2,0,1,3,1,11,1,1,29.91442519,1.320845046,26.85243236,1.496352015,0.863956939,1076.957638,1074.344179,0.503760999,49,15,51,17,21,0.714285714,5,1,16,0.4375,1,1,2,0.0,0.457471264,1.110217391,0.21302673,13.36956522,3.171604282,1.5,1.174919054,1.108608696,0.212871412,74.51869565,7.985516675,72.48782609,8.448930448,0.532608696,0.319683504,1.011714286,0.173855206,13.45714286,4.480706941,1.571428571,1.517247777,1.012285714,0.174127141,70.04914286,6.041854669,69.35314286,7.116837087,0.514285714,0.368117106,12.0,0.75,0.5947712418300654,10.0,0.8,0.583011583011583,4.0,0.5,0.49,5.0,1.0,0.6060606060606061,6.0,0.3333333333333333,0.496551724137931,0.0,0.0,0.0,9.0,0.6666666666666666,0.5179282868525896,5.0,0.6,0.4892086330935252,5.0,0.8,0.5128205128205128,7.0,0.2857142857142857,0.4380952380952381,7.0,0.4285714285714285,0.4926829268292683,3.0,0.3333333333333333,0.4556962025316455,8.0,0.625,0.5311004784688995,0.0,0.0,0.0,1.0,3.0,5.0,-2,-2,5,0.2767857139999999,4,0,0.098503105,0.0391715239999999,-0.0875776399999992,-1.309102659,-0.071428571,-0.3423287229999998,0.096322982,0.038744271,4.4695527899999945,1.9436620060000005,3.134683229999993,1.332093361,0.018322982,-0.048433602,7.0,0.15,0.1055626087365401,5.0,0.0,0.0701910701910701,-3.0,0.2142857142857143,0.0519047619047619,-2.0,0.5714285714285714,0.1133776792313377,3.0,0.0,0.0408555216062854,-8.0,-0.625,-0.5311004784688995,9.0,0.6666666666666666,0.5179282868525896
