match_id,datetime,team1_id,team2_id,team1,team2,t1_score,t2_score,win,format,team1_rank,team2_rank,rank_diff,lan,elim,t1_mu,t1_sigma,t2_mu,t2_sigma,ts_win_prob,t1_elo,t2_elo,elo_win_prob,t1_age,t1_xp,t2_age,t2_xp,t1_mp,t1_wr,t1_ws,t1_rust,t2_mp,t2_wr,t2_ws,t2_rust,h2h_maps,h2h_wr,h2h_rwp,t1_avg_hltv_rating,t1_sd_hltv_rating,t1_avg_fk_pr,t1_sd_fk_pr,t1_avg_cl_pr,t1_sd_cl_pr,t1_avg_pl_rating,t1_sd_pl_rating,t1_avg_pl_adr,t1_sd_pl_adr,t1_avg_plr_kast,t1_sd_plr_kast,t1_avg_pistol_wr,t1_sd_pistol_wr,t2_avg_hltv_rating,t2_sd_hltv_rating,t2_avg_fk_pr,t2_sd_fk_pr,t2_avg_cl_pr,t2_sd_cl_pr,t2_avg_pl_rating,t2_sd_pl_rating,t2_avg_pl_adr,t2_sd_pl_adr,t2_avg_plr_kast,t2_sd_plr_kast,t2_avg_pistol_wr,t2_sd_pistol_wr,0_prob,1_prob,t1_odds,t2_odds
2367984,2023-11-14 13:55,11251,7532,eternal-fire,big,0,2,0,3,15,14,1,0,1,27.29064722,1.731225848,27.61568352,1.901775423,0.455344003,1044.237792,1062.874554,0.473205238,173,36,96,30,18,0.388888889,0,3,26,0.576923077,0,2,2,1.0,0.574358974,1.02475,0.181314471,12.925,3.907604765,1.5,1.095445115,1.02525,0.181567446,71.092,6.688856105,69.7265,6.940058195,0.4,0.390512484,1.12015873,0.184326247,13.49206349,3.931448361,1.904761905,1.293626448,1.119809524,0.184782915,74.53873016,7.168532535,73.06666667,6.802697878,0.563492063,0.372593479,0.5200964092673963,0.47990359073260364,2.0837475183836833,1.9227167491731776
2367985,2023-11-17 16:55,7020,9215,spirit,mibr,2,0,1,3,17,24,-7,0,1,28.88838964,2.011164915,28.01334225,1.852711634,0.617847959,1077.442726,1047.52683,0.542946353,129,41,110,23,28,0.678571429,2,1,16,0.5625,1,28,2,1.0,0.615384615,1.14557377,0.202051159,12.78688525,4.04934625,1.721311475,1.332213092,1.147409836,0.202343433,75.18256831,8.193755861,73.60098361,7.394882968,0.483606557,0.35026001,1.044615385,0.183006882,14.07692308,4.434044374,1.358974359,1.165468531,1.044564103,0.182129257,71.27282051,7.118483686,71.03435897,7.545871955,0.487179487,0.383759732,0.40982059147421945,0.5901794085257805,1.69439714628602,2.4400861760425494
2367986,2023-11-19 15:30,10278,8135,9ine,forze,2,0,1,3,26,35,-9,0,1,26.34779995,2.768568484,26.38962476,2.554453445,0.495104586,1015.94826,977.3281832,0.555350973,3,2,12,9,22,0.409090909,0,3,17,0.411764706,0,11,0,0.0,0.0,1.0178,0.191115567,12.36,3.708153179,1.62,1.34,1.017293333,0.191454336,71.88506667,8.662028047,68.63506667,7.999033809,0.56,0.355527777,1.056829268,0.218759686,12.2195122,3.346000125,1.390243902,1.247007125,1.056439024,0.218979234,73.08341463,7.842893819,69.80829268,8.416010266,0.5,0.413196935,0.48841318173601767,0.5115868182639823,1.9546986153685035,2.0474425956379965
2367987,2023-11-20 13:55,7532,9215,big,mibr,1,2,0,3,14,24,-10,0,1,27.7340939,1.829992594,27.68519599,1.824983214,0.506750182,1060.163265,1047.292344,0.518514274,102,36,113,27,31,0.612903226,1,6,20,0.55,0,3,0,0.0,0.0,1.130657895,0.179555999,13.11842105,3.825011542,1.973684211,1.337453238,1.130552632,0.179861233,74.64842105,7.0279916,73.98763158,6.527713364,0.565789474,0.35672215,1.036086957,0.192619001,13.26086957,4.62711659,1.391304348,1.132105788,1.036086957,0.192344779,71.05,7.43536175,70.45217391,7.86080478,0.445652174,0.393262011,0.453735745735238,0.546264254264762,1.8306124949241662,2.2039211269512533
2367988,2023-11-20 17:15,9806,10278,apeks,9ine,0,2,0,3,20,26,-6,0,1,27.13838321,1.918026022,26.75668869,2.552923539,0.547549118,1018.878107,1022.798748,0.494357984,7,4,4,3,29,0.551724138,0,7,23,0.434782609,1,1,4,1.0,0.581150794,1.06469697,0.197409125,12.59090909,4.475445712,1.454545455,1.208327396,1.064712121,0.196720981,73.69752525,7.744715246,71.66070707,7.154465454,0.46969697,0.335735149,1.022884615,0.189130974,12.59615385,3.884186953,1.653846154,1.357098366,1.022435897,0.189494058,72.05717949,8.540763527,68.82679487,7.904694212,0.557692308,0.348814561,0.43856779482037767,0.5614322051796223,1.7811557826902393,2.2801439860981554
2367989,2023-11-20 19:55,11861,9215,aurora,mibr,0,2,0,3,28,24,4,0,1,26.28598271,1.557697485,27.68519599,1.824983214,0.311720527,1015.084259,1047.292344,0.45378116,9,8,113,28,30,0.366666667,2,7,21,0.571428571,1,0,0,0.0,0.0,1.032676056,0.167802346,12.45070423,3.852157736,1.436619718,1.003267821,1.032901408,0.167617535,71.88816901,6.162345975,69.75098592,6.421469086,0.485915493,0.345716555,1.030408163,0.19492499,13.16326531,4.748133635,1.326530612,1.131871398,1.030326531,0.194720248,70.72938776,7.818665372,70.23714286,7.757841063,0.43877551,0.399395628,0.5703318165757081,0.4296681834242919,2.3273719377089117,1.7533621964873491
2367990,2023-11-21 16:55,7020,10278,spirit,9ine,2,1,1,3,17,28,-11,0,1,29.06233983,2.000191529,27.50841827,2.445157485,0.689168483,1087.769255,1011.023899,0.608683512,133,42,5,4,29,0.689655172,3,4,23,0.434782609,2,1,4,1.0,0.676910166,1.148095238,0.200022674,12.82539683,3.994200886,1.714285714,1.314492737,1.149904762,0.200313541,75.22058201,8.120889378,73.73968254,7.336132359,0.5,0.356348323,1.017307692,0.182431393,12.63461538,3.868158209,1.692307692,1.352184295,1.016935897,0.18289048,71.74371795,8.151858203,68.69102564,7.753732256,0.548076923,0.343337905,0.36459272568300927,0.6354072743169907,1.5737912778597571,2.742778960681939
2367997,2023-11-08 20:00,10278,12260,9ine,looking4org,1,2,0,3,28,30,-2,0,1,26.33486993,1.431957751,27.90389324,1.373338233,0.286322048,1028.085415,1009.327046,0.526969263,0,1,190,46,21,0.428571429,2,1,27,0.592592593,1,1,2,1.0,0.595862069,1.021041667,0.192497182,12.70833333,3.947353192,1.645833333,1.361518505,1.020263889,0.192945,72.32611111,8.62922777,68.84527778,8.119301644,0.5625,0.347985273,1.102413793,0.186790592,12.4137931,3.741816278,1.551724138,0.985627995,1.102551724,0.186812387,73.89896552,7.462862003,72.70034483,7.430807717,0.525862069,0.36462562,0.5581255253487689,0.4418744746512311,2.263081020256425,1.7917084291507337
2367998,2023-11-08 20:00,9806,7020,apeks,spirit,0,2,0,3,18,16,2,0,1,27.39161217,2.076023408,28.76877269,2.018187019,0.322083247,1034.248691,1089.138817,0.42165748,43,17,120,39,25,0.52,1,7,27,0.62962963,1,1,0,0.0,0.0,1.064464286,0.196731503,12.92857143,4.503400076,1.392857143,1.144530026,1.064571429,0.196046902,73.99142857,7.541726647,71.36285714,7.287292686,0.464285714,0.338815464,1.140862069,0.208097163,12.81034483,4.078779806,1.706896552,1.364685396,1.142931034,0.208320779,75.19511494,8.39308058,73.37931034,7.627496508,0.474137931,0.35260623,0.5818564081917366,0.4181435918082635,2.391517239707697,1.7186341291206435
2367999,2023-11-08 20:00,10577,11811,sinners,monte,2,1,1,3,47,8,39,0,1,26.60338642,1.718445647,28.64996718,1.664858865,0.236985859,1011.84134,1037.033259,0.463809315,74,20,74,35,22,0.454545455,1,0,41,0.609756098,0,1,0,0.0,0.0,1.039636364,0.216861612,12.38181818,3.753741935,1.6,1.184751604,1.039781818,0.21644455,72.61709091,8.993203428,69.22945455,8.372760035,0.481818182,0.392702019,1.09,0.207310824,12.44444444,3.382134352,1.777777778,1.17684354,1.089494949,0.207283994,75.32343434,7.786308128,71.81717172,8.63727885,0.595959596,0.330875543,0.6379826624766222,0.36201733752337784,2.7622910122209587,1.5674382571460335
2368029,2023-11-22 11:00,6667,4411,faze,ninjas-in-pyjamas,2,0,1,3,1,24,-23,1,1,29.6305966,1.273316605,26.39235885,1.47911922,0.877982514,1081.621649,1053.279447,0.540697472,306,70,0,1,20,0.85,15,10,13,0.230769231,0,11,1,1.0,0.528301887,1.124468085,0.216085173,11.82978723,3.651401066,1.638297872,1.137850379,1.12387234,0.216249424,74.91531915,7.520017217,73.30255319,8.030710858,0.585106383,0.347010775,1.018387097,0.187032803,11.93548387,4.606695575,1.451612903,1.072792848,1.018322581,0.188168145,70.31096774,7.941947171,69.50193548,7.299275006,0.564516129,0.353369392,0.33303474117713994,0.6669652588228601,1.499326220437173,3.002680722691879
2368030,2023-11-22 13:10,5752,4608,cloud9,natus-vincere,2,1,1,3,11,8,3,1,1,29.22570715,1.317948322,27.44830283,1.614868869,0.737343448,1134.102463,997.4353195,0.687126471,26,5,0,1,19,0.631578947,0,18,9,0.555555556,0,36,0,0.0,0.0,1.095609756,0.205379468,11.75609756,2.877842076,1.43902439,1.344342808,1.09502439,0.206170246,72.9302439,8.79262121,72.7297561,8.834154476,0.536585366,0.355963891,1.0945,0.219213937,12.0,2.549509757,1.65,1.235920709,1.0943,0.219352935,73.436,9.21087314,70.785,8.861631622,0.525,0.369966215,0.3781220939647608,0.6218779060352392,1.6080301008687603,2.6446414301613514
2368031,2023-11-22 16:35,9565,7175,vitality,heroic,2,0,1,3,5,32,-27,1,1,29.66770484,1.337337203,29.83255125,1.321283829,0.476241122,1035.916275,1087.660729,0.426079479,0,1,0,1,6,0.5,0,37,10,0.4,0,18,0,0.0,0.0,1.165833333,0.179650509,12.25,2.453738644,1.666666667,0.942809042,1.165833333,0.181406465,78.59166667,7.50365448,73.36166667,7.081687456,0.458333333,0.320047739,1.105769231,0.209434643,12.96153846,4.327734967,1.384615385,0.963843391,1.104846154,0.209305205,74.21307692,8.306075519,72.12846154,7.233188834,0.442307692,0.348814561,0.4573423735944463,0.5426576264055537,1.8427791457472456,2.1865409181302797
2368032,2023-11-22 18:45,5005,6665,complexity,astralis,2,0,1,3,6,9,-3,1,1,27.63672376,1.354895233,27.55951289,1.514167602,0.511038282,1043.004413,1017.916821,0.53604133,132,30,134,26,23,0.652173913,0,22,11,0.363636364,0,10,0,0.0,0.0,1.126481481,0.250112252,12.59259259,4.107439134,1.518518519,1.049527949,1.126481481,0.249901887,74.88555556,9.13154193,73.78925926,9.651122915,0.490740741,0.340080883,1.1356,0.223052998,13.48,4.682905081,1.6,1.356465997,1.13504,0.221721353,73.7192,9.350813406,72.756,7.976204611,0.44,0.326190129,0.4497821271784621,0.5502178728215379,1.8174585594855586,2.2232937155137575
2368033,2023-11-23 11:00,4411,4608,ninjas-in-pyjamas,natus-vincere,0,2,0,3,24,8,16,1,1,26.37135214,1.477940523,27.41157356,1.608561052,0.355959365,1057.436251,1004.306584,0.575869271,1,2,1,2,12,0.166666667,0,1,10,0.5,0,1,0,0.0,0.0,1.023214286,0.192150491,11.57142857,4.71644972,1.285714286,0.994884877,1.023214286,0.193137508,70.58928571,8.178448128,69.87,7.267059732,0.571428571,0.346262847,1.094782609,0.205952075,11.86956522,2.419204825,1.739130435,1.258618681,1.094347826,0.206025454,73.4373913,8.706645746,70.7373913,8.465474237,0.543478261,0.387664228,0.5686615696948869,0.43133843030511315,2.318359810724093,1.7585120830733505
2368034,2023-11-23 13:30,6667,5752,faze,cloud9,2,1,1,3,1,11,-10,1,1,29.75858082,1.273498276,29.28951129,1.317545362,0.567483177,1079.808914,1137.231198,0.41810699,307,71,27,6,21,0.857142857,16,1,20,0.65,1,1,3,0.666666667,0.529365079,1.13,0.213407725,11.79591837,3.579873398,1.612244898,1.139572539,1.129346939,0.213532538,75.1355102,7.452969018,73.50693878,7.963778768,0.591836735,0.345133358,1.0925,0.19914733,11.75,2.813320587,1.431818182,1.321117421,1.091954545,0.19985244,72.89681818,8.492086095,72.54090909,8.584659632,0.522727273,0.368574426,0.4097195801006793,0.5902804198993207,1.6941071941084669,2.44068774810939
2368035,2023-11-23 17:15,7175,6665,heroic,astralis,2,0,1,3,32,9,23,1,1,29.7126138,1.319745607,27.41379275,1.510037101,0.795321556,1091.873347,1023.277234,0.597454734,1,2,135,27,11,0.363636364,0,1,12,0.333333333,0,1,0,0.0,0.0,1.086428571,0.2153604,12.64285714,4.377003914,1.321428571,0.96560756,1.085285714,0.215501551,73.41642857,8.526303928,71.19357143,7.929055165,0.464285714,0.351744921,1.116666667,0.225240612,13.25925926,4.591397694,1.518518519,1.343582011,1.116074074,0.224038014,72.98740741,9.380515895,72.1162963,8.025856432,0.444444444,0.342467445,0.3995402580448041,0.6004597419551959,1.6653878099404809,2.502870429185717
2368036,2023-11-23 19:50,9565,5005,vitality,complexity,2,1,1,3,5,6,-1,1,1,29.67061899,1.334091034,27.74993372,1.353228631,0.756042547,1038.276095,1047.644,0.486521767,1,2,133,31,7,0.571428571,1,1,22,0.681818182,1,1,0,0.0,0.0,1.172857143,0.170269894,12.21428571,2.304609401,1.5,0.981980506,1.173285714,0.172037549,78.23285714,7.15587913,73.69571429,6.621265216,0.428571429,0.319438282,1.138431373,0.252488575,12.54901961,4.064739461,1.470588235,0.997112324,1.138235294,0.252376826,75.13921569,9.117043691,74.27058824,9.780447364,0.5,0.357002774,0.37105947530910366,0.6289405246908963,1.5899729318897593,2.6949784914897563
2368037,2023-11-24 16:30,5752,7175,cloud9,heroic,2,0,1,3,11,32,-21,1,1,29.19271901,1.316392866,29.76406042,1.319642651,0.418120674,1141.412268,1095.8988,0.565127033,28,7,2,3,21,0.619047619,0,1,12,0.416666667,1,1,0,0.0,0.0,1.086382979,0.196397616,11.68085106,2.925357828,1.425531915,1.316744549,1.085744681,0.197267986,72.83446809,8.24494863,72.49702128,8.397540652,0.510638298,0.36450727,1.094333333,0.210343898,12.7,4.282911782,1.333333333,1.011050059,1.092933333,0.210380438,73.70333333,8.308928665,71.47933333,7.746611273,0.483333333,0.353160335,0.49481974416753716,0.5051802558324628,1.979487537304111,2.0209338670357333
2368038,2023-11-24 19:10,4608,5005,natus-vincere,complexity,1,2,0,3,8,6,2,1,1,27.53399744,1.604081085,27.68725031,1.352576612,0.478176445,1000.065277,1052.509218,0.425095133,2,3,134,32,11,0.545454545,1,1,21,0.619047619,0,1,0,0.0,0.0,1.106,0.205893176,11.96,2.357625925,1.76,1.241933976,1.1056,0.205862867,73.7408,8.489610554,71.272,8.476655944,0.54,0.372021505,1.1046,0.257885323,12.1,4.262628297,1.38,1.017644339,1.10436,0.257962382,73.9088,9.563050693,73.2004,9.927556388,0.51,0.353411941,0.49179774314846225,0.5082022568515377,1.9677166301437765,2.0333520854446836
2368039,2023-11-25 16:30,9565,5752,vitality,cloud9,2,1,1,3,5,11,-6,1,1,29.73162689,1.333601435,29.32070132,1.314805685,0.559066698,1043.410878,1145.760998,0.356824249,3,3,29,8,8,0.625,2,2,22,0.636363636,1,1,0,0.0,0.0,1.189411765,0.182803996,12.23529412,2.129054244,1.352941176,0.966569219,1.189882353,0.183749792,78.15764706,6.817447797,74.45294118,6.984648515,0.411764706,0.308473191,1.090408163,0.196541102,11.67346939,2.881239494,1.428571429,1.324802642,1.089714286,0.197421749,72.95510204,8.160111574,72.48530612,8.300653306,0.520408163,0.363643463,0.41316162191986683,0.5868383780801332,1.7040437935019581,2.4203544729028046
2368040,2023-11-25 20:55,6667,5005,faze,complexity,2,1,1,3,1,6,-5,1,1,29.84902203,1.272803736,27.79731684,1.351002729,0.771133874,1085.627844,1046.760169,0.555702901,309,72,135,33,22,0.863636364,17,2,22,0.636363636,1,1,3,0.666666667,0.522135956,1.131538462,0.210725711,11.90384615,3.612263383,1.653846154,1.207104217,1.131153846,0.210879603,75.225,7.390578071,73.51961538,7.742473755,0.596153846,0.340227039,1.106981132,0.25176048,11.94339623,4.190803473,1.41509434,1.017469341,1.106754717,0.251843985,73.85245283,9.392509441,73.3090566,9.676837598,0.490566038,0.356748498,0.3776280372818863,0.6223719627181137,1.6067536025868814,2.648101446853348
2368041,2023-11-26 18:00,9565,6667,vitality,faze,2,0,1,3,5,1,4,1,1,29.83247366,1.332247951,29.90180031,1.27291746,0.489984557,1049.842635,1090.070815,0.442364328,4,4,310,73,9,0.666666667,3,1,23,0.869565217,18,1,3,0.333333333,0.45906895,1.172,0.18312837,12.55,2.459166525,1.45,0.973396117,1.1723,0.184317416,76.997,7.217565448,73.981,7.061791487,0.4,0.3,1.126727273,0.211385512,11.78181818,3.576137627,1.654545455,1.17887746,1.126327273,0.211668614,75.20545455,7.40620227,73.44654545,7.719940701,0.590909091,0.344975745,0.4438452408524537,0.5561547591475463,1.7980574390396689,2.2530324872852234
2368078,2023-11-12 15:30,11861,4773,aurora,pain,1,2,0,3,24,73,-49,0,0,26.76380791,1.579081638,24.28479813,5.253433529,0.742949999,1018.890219,642.0180705,0.897472413,1,2,0,1,28,0.392857143,1,1,0,0.0,0,156,0,0.0,0.0,1.015555556,0.165699841,12.61904762,4.176383228,1.428571429,1.049781318,1.01568254,0.165888548,71.45936508,6.502127582,69.09809524,5.949615662,0.452380952,0.32991444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3235139831263856,0.6764860168736144,1.478224969669782,3.091046944213203
2368079,2023-11-12 18:30,12260,11164,looking4org,into-the-breach,2,0,1,3,30,68,-38,0,0,27.97943151,1.372235425,26.30676981,1.405339297,0.726447741,1004.596739,985.1095822,0.528014901,194,47,0,1,27,0.62962963,2,4,14,0.428571429,0,47,0,0.0,0.0,1.107457627,0.185157681,12.33898305,3.771481611,1.525423729,0.997555184,1.107627119,0.185215394,74.11050847,7.345944903,72.7959322,7.370925733,0.525423729,0.37307391,1.047142857,0.19327732,14.28571429,3.98978287,1.607142857,1.205324074,1.046642857,0.193777526,70.82071429,9.253509731,71.00071429,7.847284302,0.517857143,0.312882419,0.3645412741415671,0.6354587258584329,1.5736638520232185,2.743166076842045
2368086,2023-11-14 15:55,11861,4501,aurora,alternate-attax,1,2,0,3,28,51,-23,0,1,26.94087688,1.574228329,25.35471444,3.842215954,0.679869302,1019.456862,1022.869626,0.495088796,3,4,1,2,28,0.392857143,1,1,23,0.391304348,0,1,2,0.0,0.425641026,1.029206349,0.172325841,12.55555556,4.022862354,1.444444444,1.020080572,1.029365079,0.172315261,71.69809524,6.414613984,69.68920635,6.326319751,0.452380952,0.32991444,1.061698113,0.207543911,13.16981132,3.7150172,1.58490566,1.29489509,1.062716981,0.207511071,72.77924528,8.695841524,71.99396226,8.376613973,0.537735849,0.386677387,0.37328556484438546,0.6267144351556145,1.5956205063813342,2.6789070225896743
2368089,2023-11-15 12:30,7532,11309,big,00nation,2,1,1,3,14,44,-30,0,1,27.83607203,1.88985003,26.8178132,1.913417303,0.635438704,1057.606607,992.3955922,0.592759486,97,31,92,19,27,0.592592593,1,1,16,0.5,2,2,0,0.0,0.0,1.122461538,0.182403026,13.38461538,3.921115649,1.953846154,1.374837268,1.122153846,0.182854396,74.66123077,7.134985851,73.22892308,6.765123257,0.569230769,0.370829871,1.04025641,0.140939834,12.94871795,4.437305246,1.58974359,1.170534586,1.039435897,0.140853769,71.5625641,6.834091284,70.5825641,5.909106713,0.487179487,0.348755654,0.3885236322487421,0.6114763677512579,1.6353835035261495,2.573839383650141
2368092,2023-11-15 21:30,12260,10973,looking4org,anonymo,0,2,0,3,29,43,-14,0,1,28.05112719,1.371230403,26.76766323,2.957216503,0.662929158,1009.31659,1000.997127,0.511970382,197,48,28,12,27,0.666666667,3,3,11,0.545454545,0,0,0,0.0,0.0,1.117586207,0.170852935,12.37931034,3.642789696,1.620689655,1.031028716,1.117724138,0.171204032,74.5537931,6.755812013,73.28965517,6.497709136,0.525862069,0.376261256,1.00625,0.247450542,11.125,4.815880847,1.458333333,1.224035902,1.005916667,0.247660035,68.8775,9.436060817,69.32333333,9.897576583,0.458333333,0.285652275,0.3710372582745144,0.6289627417254856,1.589916768900893,2.6951398614537085
2368099,2023-11-17 18:30,7532,12334,big,preasy,1,2,0,3,14,41,-27,0,1,27.75671636,1.867063949,27.88483496,1.614256747,0.482234968,1061.679012,1040.202798,0.530867452,99,32,5,4,27,0.62962963,2,2,32,0.59375,4,2,0,0.0,0.0,1.132424242,0.177968848,13.31818182,3.850065292,1.984848485,1.376121298,1.132333333,0.178340697,75.00030303,6.977868471,73.67757576,6.579866919,0.560606061,0.36426713,1.094459459,0.22153117,12.98648649,3.55836754,1.621621622,1.248812438,1.093972973,0.221194666,75.28405405,8.381016503,71.75243243,8.659436785,0.439189189,0.357853045,0.4590404123588139,0.5409595876411861,1.8485635050797642,2.1784526909270245
2368101,2023-11-18 12:30,10577,7532,sinners,big,1,2,0,3,37,14,23,0,1,26.91222164,1.699129873,27.54521174,1.856017858,0.413188111,1017.580367,1056.366236,0.444413369,84,25,100,33,26,0.5,0,3,28,0.607142857,0,1,0,0.0,0.0,1.061940299,0.224234943,12.19402985,3.571189885,1.567164179,1.187294436,1.061910448,0.223868147,72.95164179,9.396581245,69.86358209,8.636924498,0.507462687,0.381400965,1.12826087,0.18126733,13.1884058,3.834531743,1.985507246,1.345876727,1.128086957,0.181565634,74.92927536,6.918886213,73.60724638,6.64760606,0.550724638,0.36260858,0.551895790507716,0.448104209492284,2.2316187779495547,1.8119329867456786
2368104,2023-11-18 21:30,7532,11164,big,into-the-breach,2,0,1,3,14,88,-74,0,1,27.54521174,1.856017858,26.53310292,1.400330763,0.639024476,1056.366236,990.7155838,0.593370256,100,34,6,7,29,0.620689655,1,0,17,0.588235294,3,0,0,0.0,0.0,1.134444444,0.183400661,13.19444444,3.889583271,2.0,1.343709625,1.13425,0.183704756,75.09305556,6.926725344,73.84277778,6.6449039,0.548611111,0.355118547,1.116666667,0.203896389,13.81818182,3.621941096,1.575757576,1.20680653,1.115878788,0.20441843,73.70121212,9.421718224,73.57515152,8.256237356,0.5,0.325669474,0.38780912344358054,0.6121908765564195,1.6334747949041761,2.578581474667157
2368105,2023-11-19 17:00,4773,7532,pain,big,2,0,1,3,76,14,62,0,1,28.21182047,4.299438833,27.73639374,1.845850945,0.554493504,1060.687958,1050.81037,0.514211164,7,6,101,35,5,0.8,0,1,30,0.633333333,2,1,0,0.0,0.0,1.067272727,0.204009399,10.09090909,2.998622273,1.181818182,0.935966376,1.068,0.202364208,72.35818182,6.786539911,70.95636364,6.40517869,0.409090909,0.357909449,1.133513514,0.18102137,13.2027027,3.837861629,1.986486486,1.350607904,1.133432432,0.181301457,74.8827027,6.970126467,73.97648649,6.612685073,0.560810811,0.357853045,0.4954201910865196,0.5045798089134804,1.9818431108256203,2.0184845097297455
2368119,2023-11-12 20:00,7718,10567,movistar-riders,saw,2,1,1,3,21,34,-13,0,1,27.97702483,2.038711638,26.4427853,3.204748628,0.675962299,1000.305182,998.6888389,0.502326087,5,2,4,2,17,0.470588235,0,5,15,0.266666667,0,4,3,0.666666667,0.513201703,0.973658537,0.226863622,11.51219512,4.472801006,1.43902439,1.105392116,0.973560976,0.22717545,68.76390244,9.013200314,68.3804878,9.240608667,0.475609756,0.348362362,0.986388889,0.177906854,12.66666667,3.865804502,1.777777778,1.271724794,0.986333333,0.177686678,69.89388889,7.756645637,68.72444444,7.23463907,0.402777778,0.349988977,0.3968712299090399,0.6031287700909601,1.658017974886543,2.5197026262814926
2368172,2023-11-16 12:30,7718,9215,movistar-riders,mibr,1,2,0,3,18,24,-6,1,0,28.11147886,2.029111207,27.50207562,1.888082523,0.582210677,1005.210498,1053.213283,0.431354676,9,3,109,21,18,0.5,1,4,14,0.571428571,1,27,0,0.0,0.0,0.983636364,0.225641418,11.56818182,4.334836304,1.454545455,1.117109612,0.9835,0.225898257,68.85227273,8.880066765,68.88727273,9.295080899,0.465909091,0.343738261,1.046470588,0.188693376,14.55882353,4.506147281,1.441176471,1.192899988,1.046352941,0.18791016,71.46941176,7.427203155,71.02058824,7.85360537,0.514705882,0.392677351,0.47742715508410905,0.522572844915891,1.9136051483038754,2.094555985756284
2368173,2023-11-16 16:15,12394,11883,betboom,9-pandas,0,2,0,3,13,39,-26,1,0,27.58536798,2.17527327,25.97573686,2.213188891,0.70304581,1036.747006,1046.593624,0.48583337,98,22,23,7,17,0.588235294,3,7,20,0.4,2,1,0,0.0,0.0,1.073170732,0.237018462,11.75609756,3.137347705,1.658536585,1.390029936,1.074292683,0.236835462,74.13560976,8.965928474,71.88390244,9.239208307,0.5,0.349215148,1.042765957,0.189722105,13.4893617,4.191543363,1.553191489,1.12625364,1.042638298,0.189123896,71.40638298,7.028600667,70.72723404,7.794037465,0.425531915,0.309060405,0.3833207223134738,0.6166792776865262,1.6215858301022634,2.6087746709596007
2368174,2023-11-17 12:15,9215,11883,mibr,9-pandas,0,2,0,3,24,39,-15,1,0,28.01334225,1.852711634,26.44872895,2.191690586,0.702270827,1047.52683,1041.376058,0.508850747,110,22,24,8,15,0.6,2,1,21,0.428571429,3,1,0,0.0,0.0,1.053243243,0.183156322,14.35135135,4.381880481,1.405405405,1.173109968,1.053027027,0.182404731,71.59891892,7.135437176,71.27297297,7.607284157,0.5,0.3855498,1.046326531,0.186708262,13.51020408,4.126185415,1.571428571,1.124858268,1.046204082,0.186141156,71.55183673,6.941952814,70.79387755,7.641460705,0.408163265,0.31417968,0.37690311170478463,0.6230968882952154,1.6048842706496438,2.6531947223310315
2368175,2023-11-17 13:10,7718,12394,movistar-riders,betboom,1,2,0,3,18,13,5,1,1,27.80613636,2.011047535,27.47831642,2.120648356,0.5437361,1000.896952,1026.683611,0.462958005,10,4,99,23,19,0.473684211,0,1,18,0.555555556,0,1,0,0.0,0.0,0.984468085,0.218464745,11.5106383,4.20674403,1.425531915,1.105973738,0.984425532,0.218704867,68.82510638,8.605540489,68.96595745,9.018012155,0.478723404,0.341421416,1.067906977,0.232664627,11.65116279,3.146675772,1.627906977,1.36438513,1.069116279,0.232446764,73.94511628,8.843826482,71.62744186,9.099467936,0.523255814,0.356883936,0.48803616231850866,0.5119638376814913,1.9532591428127137,2.0490242899727544
2368176,2023-11-18 19:35,9215,12394,mibr,betboom,2,0,1,3,24,13,11,1,0,27.35591614,1.880532938,27.80682787,2.100362411,0.439186785,1042.438322,1021.313191,0.530364098,111,24,100,24,17,0.529411765,0,1,19,0.578947368,1,1,0,0.0,0.0,1.038292683,0.181227555,13.80487805,4.489660274,1.365853659,1.142442774,1.038243902,0.180418589,71.08341463,7.010525748,70.74243902,7.526510149,0.463414634,0.388716523,1.077173913,0.237492911,11.60869565,3.096128444,1.565217391,1.36177911,1.078304348,0.237143863,74.24869565,8.946664817,71.81086957,9.214776136,0.543478261,0.358530924,0.517636583385428,0.482363416614572,2.0731214110244767,1.9318535440565365
2368178,2023-11-16 21:10,8297,11861,furia,aurora,2,1,1,3,16,28,-12,1,0,28.08547893,1.385927358,26.49001712,1.564685083,0.715664791,1037.086253,1009.282277,0.539927939,82,17,5,5,18,0.555555556,0,15,28,0.392857143,0,2,0,0.0,0.0,1.073095238,0.210989597,12.71428571,3.633742098,1.142857143,1.166423687,1.073142857,0.210437704,72.45809524,8.133233188,71.25285714,8.614632979,0.476190476,0.377213798,1.02953125,0.173461358,12.46875,4.042619626,1.40625,0.979775963,1.02978125,0.173374637,71.8171875,6.422144178,69.5771875,6.558906985,0.453125,0.327380107,0.3709844960795937,0.6290155039204063,1.5897834059478617,2.6955231688773442
