,rank,opp_rank,rank_diff,map_playcount,opp_map_playcount,map_winrate,opp_map_winrate,all_maps_winrate,all_maps_playcount,opp_all_maps_winrate,opp_all_maps_playcount,h2h_maps,h2h_wr,opp_h2h_wr,lan,format,win
758,12,27,15,7.0,6.0,0.42857142857142855,0.8333333333333334,0.6666666666666666,39.0,0.6216216216216216,37.0,3.0,0.3333333333333333,0.6666666666666666,True,3,0
759,12,27,15,7.0,8.0,0.7142857142857143,0.25,0.65,40.0,0.631578947368421,38.0,4.0,0.25,0.75,True,3,1
760,12,30,18,7.0,5.0,0.42857142857142855,0.2,0.6923076923076923,39.0,0.6875,32.0,5.0,0.6,0.4,True,3,0
761,12,30,18,8.0,6.0,0.75,0.8333333333333334,0.675,40.0,0.696969696969697,33.0,6.0,0.5,0.5,True,3,1
762,12,30,18,8.0,8.0,0.75,0.75,0.6829268292682927,41.0,0.6764705882352942,34.0,7.0,0.5714285714285714,0.42857142857142855,True,3,0
763,6,11,5,12.0,7.0,0.75,0.5714285714285714,0.525,40.0,0.48484848484848486,33.0,2.0,1.0,0.0,True,3,0
764,6,11,5,6.0,4.0,0.3333333333333333,0.75,0.5121951219512195,41.0,0.5,34.0,3.0,0.6666666666666666,0.3333333333333333,True,3,0
765,1,11,10,12.0,5.0,0.75,0.6,0.6956521739130435,46.0,0.5142857142857142,35.0,2.0,0.0,1.0,True,3,1
766,1,11,10,5.0,7.0,1.0,0.42857142857142855,0.7021276595744681,47.0,0.5,36.0,3.0,0.3333333333333333,0.6666666666666666,True,3,1
767,7,6,-1,2.0,4.0,0.5,0.75,0.5,20.0,0.5476190476190477,42.0,0.0,0.0,0.0,True,3,0
768,7,6,-1,4.0,6.0,0.75,0.3333333333333333,0.47619047619047616,21.0,0.5581395348837209,43.0,1.0,0.0,1.0,True,3,0
769,11,23,12,6.0,5.0,0.5,0.4,0.4864864864864865,37.0,0.43478260869565216,23.0,0.0,0.0,0.0,True,3,0
770,11,23,12,8.0,4.0,0.375,0.5,0.47368421052631576,38.0,0.4583333333333333,24.0,1.0,0.0,1.0,True,3,0
771,6,23,17,10.0,3.0,0.6,0.3333333333333333,0.5681818181818182,44.0,0.48,25.0,0.0,0.0,0.0,True,3,1
772,6,23,17,6.0,5.0,0.3333333333333333,0.6,0.5777777777777777,45.0,0.46153846153846156,26.0,1.0,1.0,0.0,True,3,1
773,7,11,4,4.0,8.0,0.5,0.625,0.45454545454545453,22.0,0.46153846153846156,39.0,0.0,0.0,0.0,True,3,0
774,7,11,4,4.0,7.0,0.5,0.2857142857142857,0.43478260869565216,23.0,0.475,40.0,1.0,0.0,1.0,True,3,1
775,7,11,4,5.0,5.0,0.6,0.8,0.4583333333333333,24.0,0.4634146341463415,41.0,2.0,0.5,0.5,True,3,1
776,7,23,16,4.0,6.0,0.25,0.5,0.48,25.0,0.4827586206896552,29.0,0.0,0.0,0.0,True,3,0
777,7,23,16,5.0,4.0,0.6,0.25,0.46153846153846156,26.0,0.5,30.0,1.0,0.0,1.0,True,3,0
778,22,14,-8,6.0,8.0,0.6666666666666666,0.375,0.5526315789473685,38.0,0.475,40.0,2.0,1.0,0.0,True,3,1
779,22,14,-8,4.0,7.0,0.5,0.7142857142857143,0.5641025641025641,39.0,0.4634146341463415,41.0,3.0,1.0,0.0,True,3,0
780,22,14,-8,10.0,6.0,0.6,0.8333333333333334,0.55,40.0,0.47619047619047616,42.0,4.0,0.75,0.25,True,3,1
781,2,22,20,1.0,11.0,0.0,0.6363636363636364,0.65625,32.0,0.5609756097560976,41.0,2.0,1.0,0.0,True,3,0
782,2,22,20,9.0,5.0,0.6666666666666666,0.6,0.6363636363636364,33.0,0.5714285714285714,42.0,3.0,0.6666666666666666,0.3333333333333333,True,3,0
783,2,11,9,8.0,5.0,0.625,0.6,0.6129032258064516,31.0,0.6956521739130435,23.0,0.0,0.0,0.0,True,3,0
784,2,11,9,4.0,5.0,0.5,0.8,0.59375,32.0,0.7083333333333334,24.0,1.0,0.0,1.0,True,3,0
785,14,2,-12,13.0,9.0,0.38461538461538464,0.5555555555555556,0.46938775510204084,49.0,0.5757575757575758,33.0,2.0,0.0,1.0,True,3,1
786,14,2,-12,4.0,6.0,0.25,0.8333333333333334,0.48,50.0,0.5588235294117647,34.0,3.0,0.3333333333333333,0.6666666666666666,True,3,0
787,14,2,-12,7.0,2.0,0.7142857142857143,0.0,0.47058823529411764,51.0,0.5714285714285714,35.0,4.0,0.25,0.75,True,3,1
788,22,4,-18,12.0,3.0,0.6666666666666666,0.6666666666666666,0.5384615384615384,39.0,0.6896551724137931,29.0,0.0,0.0,0.0,True,3,0
789,22,4,-18,5.0,5.0,0.4,0.8,0.525,40.0,0.7,30.0,1.0,0.0,1.0,True,3,1
790,22,4,-18,5.0,4.0,0.6,0.75,0.5365853658536586,41.0,0.6774193548387096,31.0,2.0,0.5,0.5,True,3,0
791,17,15,-2,1.0,1.0,1.0,0.0,0.42857142857142855,7.0,0.4,15.0,0.0,0.0,0.0,True,3,0
792,17,15,-2,0.0,2.0,0.0,0.5,0.375,8.0,0.4375,16.0,1.0,0.0,1.0,True,3,1
793,17,15,-2,3.0,1.0,0.3333333333333333,0.0,0.4444444444444444,9.0,0.4117647058823529,17.0,2.0,0.5,0.5,True,3,0
794,14,9,-5,4.0,2.0,0.5,0.5,0.4827586206896552,29.0,0.5483870967741935,31.0,0.0,0.0,0.0,True,3,0
795,14,9,-5,5.0,6.0,0.8,0.6666666666666666,0.4666666666666667,30.0,0.5625,32.0,1.0,0.0,1.0,True,3,0
796,6,15,9,3.0,4.0,0.3333333333333333,0.5,0.5714285714285714,21.0,0.4444444444444444,18.0,0.0,0.0,0.0,True,3,0
797,6,15,9,5.0,3.0,0.6,0.3333333333333333,0.5454545454545454,22.0,0.47368421052631576,19.0,1.0,0.0,1.0,True,3,1
798,6,15,9,3.0,2.0,1.0,0.5,0.5652173913043478,23.0,0.45,20.0,2.0,0.5,0.5,True,3,1
799,14,17,3,5.0,2.0,0.0,0.5,0.45161290322580644,31.0,0.5,12.0,0.0,0.0,0.0,True,3,1
800,14,17,3,6.0,1.0,0.3333333333333333,0.0,0.46875,32.0,0.46153846153846156,13.0,1.0,1.0,0.0,True,3,1
801,15,14,-1,5.0,2.0,0.6,0.5,0.4782608695652174,23.0,0.48484848484848486,33.0,0.0,0.0,0.0,True,3,0
802,15,14,-1,5.0,6.0,0.4,0.6666666666666666,0.4583333333333333,24.0,0.5,34.0,1.0,0.0,1.0,True,3,1
803,15,14,-1,5.0,7.0,0.6,0.42857142857142855,0.48,25.0,0.4857142857142857,35.0,2.0,0.5,0.5,True,3,1
804,9,6,-3,3.0,0.0,0.6666666666666666,0.0,0.5757575757575758,33.0,0.5833333333333334,24.0,2.0,1.0,0.0,True,3,1
805,9,6,-3,5.0,4.0,0.4,1.0,0.5882352941176471,34.0,0.56,25.0,3.0,1.0,0.0,True,3,1
806,17,11,-6,2.0,8.0,0.0,0.625,0.3684210526315789,19.0,0.6285714285714286,35.0,0.0,0.0,0.0,True,3,0
807,17,11,-6,3.0,7.0,0.3333333333333333,0.5714285714285714,0.35,20.0,0.6388888888888888,36.0,1.0,0.0,1.0,True,3,1
808,17,11,-6,1.0,3.0,0.0,1.0,0.38095238095238093,21.0,0.6216216216216216,37.0,2.0,0.5,0.5,True,3,0
809,25,19,-6,3.0,3.0,1.0,0.3333333333333333,0.5185185185185185,27.0,0.5263157894736842,38.0,0.0,0.0,0.0,True,3,1
810,25,19,-6,5.0,12.0,0.6,0.6666666666666666,0.5357142857142857,28.0,0.5128205128205128,39.0,1.0,1.0,0.0,True,3,0
811,25,19,-6,2.0,12.0,0.5,0.4166666666666667,0.5172413793103449,29.0,0.525,40.0,2.0,0.5,0.5,True,3,1
812,7,25,18,7.0,4.0,0.7142857142857143,1.0,0.6296296296296297,27.0,0.5333333333333333,30.0,0.0,0.0,0.0,True,3,0
813,7,25,18,5.0,3.0,0.6,0.6666666666666666,0.6071428571428571,28.0,0.5483870967741935,31.0,1.0,0.0,1.0,True,3,0
814,11,3,-8,8.0,8.0,0.5,0.5,0.631578947368421,38.0,0.6216216216216216,37.0,3.0,0.3333333333333333,0.6666666666666666,True,3,0
815,11,3,-8,9.0,10.0,0.6666666666666666,0.7,0.6153846153846154,39.0,0.631578947368421,38.0,4.0,0.25,0.75,True,3,1
816,11,3,-8,1.0,7.0,1.0,0.7142857142857143,0.625,40.0,0.6153846153846154,39.0,5.0,0.4,0.6,True,3,0
817,7,17,10,6.0,6.0,0.5,0.6666666666666666,0.5862068965517241,29.0,0.4166666666666667,24.0,0.0,0.0,0.0,True,3,0
818,7,17,10,6.0,3.0,0.5,0.0,0.5666666666666667,30.0,0.44,25.0,1.0,0.0,1.0,True,3,1
819,7,17,10,4.0,4.0,0.5,0.5,0.5806451612903226,31.0,0.4230769230769231,26.0,2.0,0.5,0.5,True,3,0
820,11,17,6,11.0,4.0,0.7272727272727273,0.0,0.627906976744186,43.0,0.4444444444444444,27.0,3.0,0.6666666666666666,0.3333333333333333,True,3,0
821,11,17,6,2.0,7.0,0.5,0.7142857142857143,0.6136363636363636,44.0,0.4642857142857143,28.0,4.0,0.5,0.5,True,3,1
822,11,17,6,9.0,4.0,0.4444444444444444,0.5,0.6222222222222222,45.0,0.4482758620689655,29.0,5.0,0.6,0.4,True,3,1
823,25,3,-22,5.0,3.0,1.0,0.6666666666666666,0.5625,32.0,0.625,40.0,0.0,0.0,0.0,True,3,1
824,25,3,-22,4.0,11.0,0.25,0.6363636363636364,0.5757575757575758,33.0,0.6097560975609756,41.0,1.0,1.0,0.0,True,3,0
825,25,3,-22,4.0,8.0,0.75,0.75,0.5588235294117647,34.0,0.6190476190476191,42.0,2.0,0.5,0.5,True,3,0
826,15,13,-2,3.0,13.0,0.3333333333333333,0.6923076923076923,0.5,26.0,0.4696969696969697,66.0,0.0,0.0,0.0,True,3,0
827,5,25,20,4.0,18.0,1.0,0.7222222222222222,0.6341463414634146,41.0,0.631578947368421,57.0,0.0,0.0,0.0,True,3,0
828,15,13,-2,2.0,7.0,0.5,0.14285714285714285,0.48148148148148145,27.0,0.47761194029850745,67.0,1.0,0.0,1.0,True,3,1
829,5,25,20,7.0,9.0,0.42857142857142855,0.6666666666666666,0.6190476190476191,42.0,0.6379310344827587,58.0,1.0,0.0,1.0,True,3,0
830,15,13,-2,6.0,11.0,0.5,0.45454545454545453,0.5,28.0,0.47058823529411764,68.0,2.0,0.5,0.5,True,3,0
831,11,18,7,6.0,6.0,0.8333333333333334,0.5,0.7142857142857143,28.0,0.5161290322580645,31.0,0.0,0.0,0.0,True,3,1
832,10,24,14,9.0,2.0,0.4444444444444444,0.5,0.6304347826086957,46.0,0.5454545454545454,22.0,2.0,1.0,0.0,True,3,0
833,11,18,7,6.0,7.0,0.6666666666666666,0.5714285714285714,0.7241379310344828,29.0,0.5,32.0,1.0,1.0,0.0,True,3,1
834,10,24,14,12.0,6.0,0.6666666666666666,0.5,0.6170212765957447,47.0,0.5652173913043478,23.0,3.0,0.6666666666666666,0.3333333333333333,True,3,1
835,10,24,14,8.0,4.0,0.75,0.5,0.625,48.0,0.5416666666666666,24.0,4.0,0.75,0.25,True,3,0
836,27,24,-3,2.0,5.0,0.5,0.6,0.5,16.0,0.56,25.0,0.0,0.0,0.0,True,3,1
837,20,25,5,6.0,19.0,0.5,0.7368421052631579,0.5238095238095238,42.0,0.6440677966101694,59.0,0.0,0.0,0.0,True,3,0
838,27,24,-3,2.0,2.0,0.5,0.5,0.5294117647058824,17.0,0.5384615384615384,26.0,1.0,1.0,0.0,True,3,0
839,20,25,5,6.0,9.0,0.5,0.5555555555555556,0.5116279069767442,43.0,0.65,60.0,1.0,0.0,1.0,True,3,0
840,27,24,-3,3.0,3.0,0.6666666666666666,0.6666666666666666,0.5,18.0,0.5555555555555556,27.0,2.0,0.5,0.5,True,3,1
841,6,11,5,6.0,7.0,0.5,0.7142857142857143,0.5384615384615384,26.0,0.7333333333333333,30.0,0.0,0.0,0.0,True,3,0
842,17,13,-4,5.0,11.0,0.6,0.5454545454545454,0.5428571428571428,35.0,0.4782608695652174,69.0,0.0,0.0,0.0,True,3,0
843,6,11,5,6.0,5.0,0.6666666666666666,0.8,0.5185185185185185,27.0,0.7419354838709677,31.0,1.0,0.0,1.0,True,3,0
844,17,13,-4,7.0,8.0,0.5714285714285714,0.125,0.5277777777777778,36.0,0.4857142857142857,70.0,1.0,0.0,1.0,True,3,1
845,17,13,-4,6.0,14.0,1.0,0.7142857142857143,0.5405405405405406,37.0,0.4788732394366197,71.0,2.0,0.5,0.5,True,3,0
846,1,13,12,6.0,15.0,0.6666666666666666,0.7333333333333333,0.7631578947368421,38.0,0.4861111111111111,72.0,0.0,0.0,0.0,True,3,0
847,1,13,12,5.0,6.0,1.0,0.3333333333333333,0.7435897435897436,39.0,0.4931506849315068,73.0,1.0,0.0,1.0,True,3,0
848,7,25,18,4.0,10.0,0.75,0.6,0.6,35.0,0.6557377049180327,61.0,0.0,0.0,0.0,True,3,1
849,7,25,18,6.0,5.0,0.5,0.6,0.6111111111111112,36.0,0.6451612903225806,62.0,1.0,1.0,0.0,True,3,1
850,2,27,25,3.0,5.0,0.6666666666666666,0.4,0.6875,32.0,0.5263157894736842,19.0,0.0,0.0,0.0,True,3,1
851,2,27,25,6.0,3.0,0.6666666666666666,0.3333333333333333,0.696969696969697,33.0,0.5,20.0,1.0,1.0,0.0,True,3,1
852,3,11,8,9.0,8.0,0.5555555555555556,0.75,0.627906976744186,43.0,0.75,32.0,0.0,0.0,0.0,True,3,0
853,3,11,8,9.0,4.0,0.7777777777777778,0.75,0.6136363636363636,44.0,0.7575757575757576,33.0,1.0,0.0,1.0,True,3,1
854,3,11,8,12.0,6.0,0.6666666666666666,0.8333333333333334,0.6222222222222222,45.0,0.7352941176470589,34.0,2.0,0.5,0.5,True,3,0
855,13,7,-6,16.0,5.0,0.75,0.8,0.5,74.0,0.6216216216216216,37.0,0.0,0.0,0.0,True,3,0
856,13,7,-6,18.0,8.0,0.4444444444444444,0.625,0.49333333333333335,75.0,0.631578947368421,38.0,1.0,0.0,1.0,True,3,0
857,2,11,9,6.0,9.0,0.6666666666666666,0.7777777777777778,0.7058823529411765,34.0,0.7428571428571429,35.0,0.0,0.0,0.0,True,3,0
858,2,11,9,5.0,3.0,0.8,0.3333333333333333,0.6857142857142857,35.0,0.75,36.0,1.0,0.0,1.0,True,3,1
859,2,11,9,8.0,7.0,0.625,0.8571428571428571,0.6944444444444444,36.0,0.7297297297297297,37.0,2.0,0.5,0.5,True,3,0
860,7,11,4,7.0,7.0,0.7142857142857143,0.8571428571428571,0.6410256410256411,39.0,0.7368421052631579,38.0,2.0,0.0,1.0,True,5,0
861,7,11,4,4.0,4.0,0.5,0.75,0.625,40.0,0.7435897435897436,39.0,3.0,0.0,1.0,True,5,0
862,7,11,4,9.0,10.0,0.6666666666666666,0.8,0.6097560975609756,41.0,0.75,40.0,4.0,0.0,1.0,True,5,0
863,5,23,18,9.0,8.0,0.6666666666666666,0.625,0.6285714285714286,35.0,0.47058823529411764,51.0,2.0,1.0,0.0,True,1,1
864,9,11,2,5.0,0.0,0.8,0.0,0.4782608695652174,23.0,0.4444444444444444,27.0,0.0,0.0,0.0,True,1,0
865,2,28,26,8.0,7.0,0.625,0.5714285714285714,0.6410256410256411,39.0,0.52,25.0,0.0,0.0,0.0,True,1,1
866,17,10,-7,6.0,9.0,0.5,0.5555555555555556,0.4827586206896552,29.0,0.5853658536585366,41.0,5.0,0.4,0.6,True,1,1
867,3,29,26,5.0,2.0,0.6,0.5,0.5957446808510638,47.0,0.23076923076923078,13.0,0.0,0.0,0.0,True,1,1
868,8,14,6,17.0,8.0,0.7058823529411765,0.875,0.49333333333333335,75.0,0.6,40.0,3.0,0.6666666666666666,0.3333333333333333,True,1,0
869,5,4,-1,10.0,11.0,0.7,0.8181818181818182,0.6388888888888888,36.0,0.7619047619047619,42.0,5.0,0.0,1.0,True,3,0
870,5,4,-1,6.0,9.0,0.6666666666666666,0.8888888888888888,0.6216216216216216,37.0,0.7674418604651163,43.0,6.0,0.0,1.0,True,3,1
871,5,4,-1,5.0,5.0,0.6,0.6,0.631578947368421,38.0,0.75,44.0,7.0,0.14285714285714285,0.8571428571428571,True,3,0
872,1,9,8,2.0,4.0,0.5,0.5,0.6857142857142857,35.0,0.4583333333333333,24.0,0.0,0.0,0.0,True,3,1
873,1,9,8,7.0,5.0,1.0,0.4,0.6944444444444444,36.0,0.44,25.0,1.0,1.0,0.0,True,3,0
874,1,9,8,6.0,6.0,0.8333333333333334,0.6666666666666666,0.6756756756756757,37.0,0.46153846153846156,26.0,2.0,0.5,0.5,True,3,0
875,14,3,-11,9.0,5.0,0.8888888888888888,0.4,0.631578947368421,38.0,0.6041666666666666,48.0,3.0,0.3333333333333333,0.6666666666666666,True,3,0
876,9,30,21,6.0,3.0,0.5,0.3333333333333333,0.4868421052631579,76.0,0.21428571428571427,14.0,0.0,0.0,0.0,True,3,1
877,14,3,-11,6.0,10.0,0.5,0.7,0.6153846153846154,39.0,0.6122448979591837,49.0,4.0,0.25,0.75,True,3,0
878,9,30,21,18.0,1.0,0.6666666666666666,0.0,0.4935064935064935,77.0,0.2,15.0,1.0,1.0,0.0,True,3,1
879,28,10,-18,8.0,10.0,0.5,0.7,0.5,26.0,0.5714285714285714,42.0,0.0,0.0,0.0,True,3,0
880,2,15,13,4.0,3.0,0.75,0.6666666666666666,0.65,40.0,0.5,30.0,2.0,1.0,0.0,True,3,0
881,28,10,-18,3.0,10.0,0.3333333333333333,0.6,0.48148148148148145,27.0,0.5813953488372093,43.0,1.0,0.0,1.0,True,3,0
882,2,15,13,9.0,4.0,0.6666666666666666,0.25,0.6341463414634146,41.0,0.5161290322580645,31.0,3.0,0.6666666666666666,0.3333333333333333,True,3,1
883,2,15,13,6.0,7.0,0.8333333333333334,0.42857142857142855,0.6428571428571429,42.0,0.5,32.0,4.0,0.75,0.25,True,3,1
884,23,11,-12,4.0,3.0,0.75,0.3333333333333333,0.48148148148148145,54.0,0.43333333333333335,30.0,2.0,0.0,1.0,True,3,0
885,5,7,2,4.0,5.0,0.25,0.4,0.5945945945945946,37.0,0.48148148148148145,27.0,4.0,1.0,0.0,True,3,0
886,23,11,-12,10.0,6.0,0.3,0.5,0.4727272727272727,55.0,0.45161290322580644,31.0,3.0,0.0,1.0,True,3,0
887,5,7,2,10.0,5.0,0.6,0.4,0.5789473684210527,38.0,0.5,28.0,5.0,0.8,0.2,True,3,1
888,5,7,2,7.0,6.0,0.7142857142857143,0.5,0.5897435897435898,39.0,0.4827586206896552,29.0,6.0,0.8333333333333334,0.16666666666666666,True,3,0
889,14,10,-4,10.0,11.0,0.8,0.7272727272727273,0.6,40.0,0.5909090909090909,44.0,2.0,1.0,0.0,True,3,1
890,9,15,6,9.0,4.0,0.1111111111111111,0.75,0.5,78.0,0.48484848484848486,33.0,3.0,0.6666666666666666,0.3333333333333333,True,3,0
891,9,15,6,19.0,5.0,0.6842105263157895,0.2,0.4936708860759494,79.0,0.5,34.0,4.0,0.5,0.5,True,3,1
892,14,10,-4,7.0,11.0,0.42857142857142855,0.6363636363636364,0.6097560975609756,41.0,0.5777777777777777,45.0,3.0,1.0,0.0,True,3,0
893,9,15,6,12.0,8.0,0.5,0.375,0.5,80.0,0.4857142857142857,35.0,5.0,0.6,0.4,True,3,1
894,14,10,-4,6.0,10.0,0.6666666666666666,0.5,0.5952380952380952,42.0,0.5869565217391305,46.0,4.0,0.75,0.25,True,3,1
895,4,29,25,12.0,7.0,0.8333333333333334,0.8571428571428571,0.7555555555555555,45.0,0.6363636363636364,33.0,0.0,0.0,0.0,True,3,1
896,11,7,-4,5.0,3.0,0.4,0.3333333333333333,0.46875,32.0,0.4642857142857143,28.0,1.0,1.0,0.0,True,3,0
897,11,7,-4,6.0,7.0,0.6666666666666666,0.5714285714285714,0.45454545454545453,33.0,0.4827586206896552,29.0,2.0,0.5,0.5,True,3,1
898,4,29,25,6.0,6.0,0.6666666666666666,0.5,0.7608695652173914,46.0,0.6176470588235294,34.0,1.0,1.0,0.0,True,3,0
899,11,7,-4,2.0,6.0,0.5,0.6666666666666666,0.47058823529411764,34.0,0.4666666666666667,30.0,3.0,0.6666666666666666,0.3333333333333333,True,3,0
900,4,29,25,5.0,10.0,0.8,0.8,0.7446808510638298,47.0,0.6285714285714286,35.0,2.0,0.5,0.5,True,3,1
901,9,14,5,10.0,8.0,0.1,0.5,0.5061728395061729,81.0,0.6046511627906976,43.0,4.0,0.5,0.5,True,3,0
902,3,2,-1,11.0,5.0,0.7272727272727273,0.6,0.6458333333333334,48.0,0.6511627906976745,43.0,4.0,0.75,0.25,True,3,1
903,3,2,-1,3.0,7.0,0.6666666666666666,0.8571428571428571,0.6530612244897959,49.0,0.6363636363636364,44.0,5.0,0.8,0.2,True,3,1
904,9,14,5,12.0,8.0,0.5833333333333334,0.375,0.5,82.0,0.6136363636363636,44.0,5.0,0.4,0.6,True,3,0
905,29,14,-15,3.0,11.0,0.6666666666666666,0.8181818181818182,0.6111111111111112,36.0,0.6511627906976745,43.0,0.0,0.0,0.0,True,3,0
906,29,14,-15,7.0,9.0,0.5714285714285714,0.4444444444444444,0.5945945945945946,37.0,0.6590909090909091,44.0,1.0,0.0,1.0,True,3,0
907,2,7,5,9.0,7.0,0.5555555555555556,0.7142857142857143,0.6222222222222222,45.0,0.4482758620689655,29.0,0.0,0.0,0.0,True,3,0
908,2,7,5,10.0,1.0,0.7,0.0,0.6086956521739131,46.0,0.4666666666666667,30.0,1.0,0.0,1.0,True,3,0
909,3,14,11,6.0,12.0,0.5,0.8333333333333334,0.6595744680851063,47.0,0.6666666666666666,45.0,5.0,0.8,0.2,True,3,0
910,3,14,11,12.0,10.0,0.75,0.5,0.6458333333333334,48.0,0.6739130434782609,46.0,6.0,0.6666666666666666,0.3333333333333333,True,3,0
911,4,7,3,8.0,8.0,0.875,0.75,0.75,48.0,0.4838709677419355,31.0,2.0,1.0,0.0,True,3,0
912,4,7,3,4.0,0.0,0.25,0.0,0.7346938775510204,49.0,0.5,32.0,3.0,0.6666666666666666,0.3333333333333333,True,3,0
913,14,7,-7,8.0,5.0,0.625,0.4,0.6808510638297872,47.0,0.5151515151515151,33.0,0.0,0.0,0.0,True,3,1
914,14,7,-7,3.0,9.0,0.6666666666666666,0.7777777777777778,0.6875,48.0,0.5,34.0,1.0,1.0,0.0,True,3,0
915,14,7,-7,11.0,3.0,0.5454545454545454,0.3333333333333333,0.673469387755102,49.0,0.5142857142857142,35.0,2.0,0.5,0.5,True,3,0
916,4,22,18,5.0,3.0,0.4,0.6666666666666666,0.59375,32.0,0.5555555555555556,9.0,0.0,0.0,0.0,True,1,1
917,12,29,17,3.0,4.0,0.0,0.25,0.4444444444444444,18.0,0.4838709677419355,31.0,0.0,0.0,0.0,True,1,1
918,4,12,8,3.0,4.0,0.6666666666666666,1.0,0.6060606060606061,33.0,0.47368421052631576,19.0,0.0,0.0,0.0,True,3,0
919,4,12,8,6.0,2.0,0.8333333333333334,0.5,0.5882352941176471,34.0,0.5,20.0,1.0,0.0,1.0,True,3,1
920,4,12,8,5.0,4.0,0.6,0.25,0.6,35.0,0.47619047619047616,21.0,2.0,0.5,0.5,True,3,0
921,22,29,7,3.0,4.0,1.0,0.75,0.5,10.0,0.46875,32.0,3.0,0.3333333333333333,0.6666666666666666,True,3,1
922,22,29,7,1.0,10.0,0.0,0.5,0.5454545454545454,11.0,0.45454545454545453,33.0,4.0,0.5,0.5,True,3,0
923,22,29,7,4.0,6.0,0.5,0.6666666666666666,0.5,12.0,0.47058823529411764,34.0,5.0,0.4,0.6,True,3,0
924,1,27,26,6.0,9.0,0.8333333333333334,0.5555555555555556,0.6585365853658537,41.0,0.34375,32.0,0.0,0.0,0.0,True,1,1
925,2,1,-1,13.0,4.0,0.8461538461538461,0.5,0.6938775510204082,49.0,0.6666666666666666,42.0,7.0,0.42857142857142855,0.5714285714285714,True,3,1
926,2,1,-1,7.0,12.0,0.7142857142857143,0.8333333333333334,0.7,50.0,0.6511627906976745,43.0,8.0,0.5,0.5,True,3,0
927,2,1,-1,5.0,5.0,0.6,0.2,0.6862745098039216,51.0,0.6590909090909091,44.0,9.0,0.4444444444444444,0.5555555555555556,True,3,0
928,29,2,-27,5.0,5.0,0.6,0.4,0.4857142857142857,35.0,0.6595744680851063,47.0,0.0,0.0,0.0,True,3,0
929,29,2,-27,5.0,9.0,0.4,0.8888888888888888,0.4722222222222222,36.0,0.6666666666666666,48.0,1.0,0.0,1.0,True,3,0
930,4,27,23,6.0,3.0,0.5,0.0,0.5833333333333334,36.0,0.3333333333333333,33.0,0.0,0.0,0.0,True,3,1
931,4,27,23,4.0,7.0,0.5,0.5714285714285714,0.5945945945945946,37.0,0.3235294117647059,34.0,1.0,1.0,0.0,True,3,0
932,4,27,23,6.0,10.0,0.5,0.5,0.5789473684210527,38.0,0.34285714285714286,35.0,2.0,0.5,0.5,True,3,1
933,12,2,-10,5.0,6.0,1.0,0.5,0.5,22.0,0.6595744680851063,47.0,0.0,0.0,0.0,True,3,0
934,12,2,-10,3.0,11.0,0.0,0.8181818181818182,0.4782608695652174,23.0,0.6666666666666666,48.0,1.0,0.0,1.0,True,3,1
935,12,2,-10,3.0,6.0,0.3333333333333333,0.5,0.5,24.0,0.6530612244897959,49.0,2.0,0.5,0.5,True,3,0
936,1,4,3,13.0,7.0,0.8461538461538461,0.5714285714285714,0.6666666666666666,45.0,0.5897435897435898,39.0,2.0,1.0,0.0,True,3,0
937,1,4,3,7.0,7.0,0.8571428571428571,0.5714285714285714,0.6521739130434783,46.0,0.6,40.0,3.0,0.6666666666666666,0.3333333333333333,True,3,1
938,1,4,3,4.0,10.0,0.75,0.6,0.6595744680851063,47.0,0.5853658536585366,41.0,4.0,0.75,0.25,True,3,1
939,2,1,-1,12.0,5.0,0.75,0.4,0.66,50.0,0.6666666666666666,48.0,10.0,0.4,0.6,True,3,0
940,2,1,-1,7.0,14.0,0.5714285714285714,0.7857142857142857,0.6470588235294118,51.0,0.673469387755102,49.0,11.0,0.36363636363636365,0.6363636363636364,True,3,0
941,18,24,6,11.0,4.0,0.6363636363636364,0.5,0.45454545454545453,44.0,0.5,34.0,0.0,0.0,0.0,True,3,0
942,18,24,6,6.0,3.0,0.5,0.6666666666666666,0.4444444444444444,45.0,0.5142857142857142,35.0,1.0,0.0,1.0,True,3,1
943,18,24,6,4.0,8.0,0.5,0.125,0.45652173913043476,46.0,0.5,36.0,2.0,0.5,0.5,True,3,0
944,16,28,12,9.0,6.0,0.8888888888888888,0.3333333333333333,0.5476190476190477,42.0,0.46875,64.0,0.0,0.0,0.0,True,3,0
945,16,28,12,8.0,14.0,0.375,0.5,0.5348837209302325,43.0,0.47692307692307695,65.0,1.0,0.0,1.0,True,3,1
946,16,28,12,6.0,12.0,0.6666666666666666,0.5833333333333334,0.5454545454545454,44.0,0.4696969696969697,66.0,2.0,0.5,0.5,True,3,1
947,18,13,-5,12.0,7.0,0.5833333333333334,0.42857142857142855,0.44680851063829785,47.0,0.5348837209302325,43.0,0.0,0.0,0.0,True,3,1
948,18,13,-5,8.0,8.0,0.375,0.625,0.4583333333333333,48.0,0.5227272727272727,44.0,1.0,1.0,0.0,True,3,0
949,18,13,-5,7.0,5.0,0.5714285714285714,0.6,0.4489795918367347,49.0,0.5333333333333333,45.0,2.0,0.5,0.5,True,3,0
950,15,16,1,3.0,7.0,0.3333333333333333,0.7142857142857143,0.4358974358974359,39.0,0.5555555555555556,45.0,3.0,0.3333333333333333,0.6666666666666666,True,3,1
