match_id,datetime,team1_id,team2_id,team1,team2,t1_score,t2_score,win,format,team1_rank,team2_rank,lan,elim,t1_mu,t1_sigma,t2_mu,t2_sigma,ts_win_prob,t1_elo,t2_elo,elo_win_prob,t1_age,t1_xp,t2_age,t2_xp,t1_mp,t1_wr,t1_ws,t1_rust,t2_mp,t2_wr,t2_ws,t2_rust,h2h_maps,h2h_wr,h2h_rwp,t1_avg_hltv_rating,t1_sd_hltv_rating,t1_avg_fk_pr,t1_sd_fk_pr,t1_avg_cl_pr,t1_sd_cl_pr,t1_avg_pl_rating,t1_sd_pl_rating,t1_avg_pl_adr,t1_sd_pl_adr,t1_avg_plr_kast,t1_sd_plr_kast,t1_avg_pistol_wr,t1_sd_pistol_wr,t2_avg_hltv_rating,t2_sd_hltv_rating,t2_avg_fk_pr,t2_sd_fk_pr,t2_avg_cl_pr,t2_sd_cl_pr,t2_avg_pl_rating,t2_sd_pl_rating,t2_avg_pl_adr,t2_sd_pl_adr,t2_avg_plr_kast,t2_sd_plr_kast,t2_avg_pistol_wr,t2_sd_pistol_wr,t1_mrg_mp,t1_mrg_wr,t1_mrg_rwr,t1_inf_mp,t1_inf_wr,t1_inf_rwr,t1_ovp_mp,t1_ovp_wr,t1_ovp_rwr,t1_nuk_mp,t1_nuk_wr,t1_nuk_rwr,t1_vtg_mp,t1_vtg_wr,t1_vtg_rwr,t1_anc_mp,t1_anc_wr,t1_anc_rwr,t1_anu_mp,t1_anu_wr,t1_anu_rwr,t2_mrg_mp,t2_mrg_wr,t2_mrg_rwr,t2_inf_mp,t2_inf_wr,t2_inf_rwr,t2_ovp_mp,t2_ovp_wr,t2_ovp_rwr,t2_nuk_mp,t2_nuk_wr,t2_nuk_rwr,t2_vtg_mp,t2_vtg_wr,t2_vtg_rwr,t2_anc_mp,t2_anc_wr,t2_anc_rwr,t2_anu_mp,t2_anu_wr,t2_anu_rwr,map_xp,map_wr,map_rwr,age_diff,xp_diff,mp_diff,wr_diff,ws_diff,rust_diff,avg_hltv_rating_diff,sd_hltv_rating_diff,avg_fk_pr_diff,sd_fk_pr_diff,avg_cl_pr_diff,sd_cl_pr_diff,avg_pl_rating_diff,sd_pl_rating_diff,avg_pl_adr_diff,sd_pl_adr_diff,avg_plr_kast_diff,sd_plr_kast_diff,avg_pistol_wr_diff,sd_pistol_wr_diff,mrg_mp_diff,mrg_wr_diff,mrg_rwr_diff,inf_mp_diff,inf_wr_diff,inf_rwr_diff,ovp_mp_diff,ovp_wr_diff,ovp_rwr_diff,nuk_mp_diff,nuk_wr_diff,nuk_rwr_diff,vtg_mp_diff,vtg_wr_diff,vtg_rwr_diff,anc_mp_diff,anc_wr_diff,anc_rwr_diff,anu_mp_diff,anu_wr_diff,anu_rwr_diff
2363848,2023/05/09 13:55,9806,5995,apeks,g2,0,2,0,3,24,4,1,0,26.68440824,1.649061797,28.99424488,1.465879261,0.206306938,1046.582238,1078.042288,0.454848682,62,25,262,46,36,0.583333333,4,1,15,0.6,0,1,0,0,0,1.0956,0.202788823,13.98666667,4.014949841,1.853333333,1.207679133,1.096533333,0.202917739,75.53893333,7.917535572,71.63333333,8.3110024,0.52,0.350618501,1.077142857,0.213321641,12.57142857,3.110220151,1.5,1.085620297,1.076857143,0.212944948,73.49714286,9.865793306,70.51071429,8.768126502,0.625,0.392451089,13,0.384615385,0.508426966,13,0.615384615,0.541786744,12,0.583333333,0.546325879,0,0,0,8,0.5,0.495901639,15,0.666666667,0.530120482,14,0.785714286,0.559585492,2,0.5,0.5,8,0.75,0.566666667,0,0,0,6,0.666666667,0.493975904,6,0.666666667,0.555555556,3,0.666666667,0.638888889,3,0.666666667,0.520547945,5,-2,-1,-200,-21,21,-0.016666667,4,0,0.018457143,-0.010532818,1.4152381,0.90472969,0.353333333,0.122058836,0.01967619,-0.010027209,2.04179047,-1.948257734,1.12261904,-0.457124102,-0.105,-0.041832588,11,-0.115384615,0.008426966,5,-0.134615385,-0.024879923,12,0.583333333,0.546325879,-6,-0.666666667,-0.493975904,2,-0.166666667,-0.059653916,12,0,-0.108768407,11,0.119047619,0.039037547
2363849,2023/05/09 18:15,11837,5973,fluxo,liquid,1,2,0,3,38,7,1,1,25.90779583,2.935513273,27.50534492,1.358803932,0.298977413,1043.363499,1096.927628,0.423519999,85,17,306,60,16,0.5,2,1,15,0.4,0,1,0,0,0,0.998484848,0.238265465,12.33333333,4.027681991,1.454545455,1.327812261,0.998545455,0.238051317,70.72848485,8.796508991,67.81393939,9.367694953,0.515151515,0.35855029,1.058709677,0.191761645,13.4516129,3.808637972,1.483870968,1.011895945,1.059032258,0.191184337,71.57677419,7.448134812,71.34709677,7.317386363,0.467741935,0.419974728,10,0.5,0.452755906,4,0.5,0.514563107,6,0.5,0.525974026,7,0.428571429,0.477011494,1,0,0.36,4,0.25,0.403669725,1,0,0.428571429,9,0.555555556,0.515555556,5,0.4,0.507575758,3,0.666666667,0.487179487,9,0.555555556,0.533333333,0,0,0,3,0,0.43956044,2,0.5,0.464285714,1,-2,-1,-221,-43,1,0.1,2,0,-0.060224829,0.04650382,-1.11827957,0.219044019,-0.029325513,0.315916316,-0.060486803,0.04686698,-0.84828934,1.348374179,-3.53315738,2.05030859,0.04740958,-0.061424438,1,-0.055555556,-0.06279965,-1,0.1,0.006987349,3,-0.166666667,0.038794539,-2,-0.126984127,-0.056321839,1,0,0.36,1,0.25,-0.035890715,-1,-0.5,-0.035714286
2363850,2023/05/09 16:20,9928,4494,gamerlegion,mouz,2,0,1,3,31,12,1,1,27.49464367,1.547889648,28.50171675,1.690418906,0.361016496,1029.587863,1044.85449,0.478043686,217,52,237,44,24,0.5,0,1,16,0.6875,0,1,0,0,0,1.063404255,0.189268205,13.72340426,3.818778504,1.446808511,1.006542653,1.063361702,0.19016101,73.41489362,7.401049343,70.24510638,7.642983118,0.5,0.357294801,1.082666667,0.204221013,13.16666667,2.436983564,1.3,1.069267662,1.0822,0.203737969,73.95666667,8.244220737,71.118,7.65811526,0.533333333,0.314466038,8,0.375,0.490196078,12,0.666666667,0.549206349,5,0.6,0.515923567,7,0.428571429,0.473684211,7,0.571428571,0.510638298,8,0.75,0.539473684,0,0,0,4,0.5,0.490384615,4,0.75,0.546218487,3,0.333333333,0.414285714,4,0.25,0.45631068,4,0.25,0.474226804,11,0.636363636,0.562962963,0,0,0,4,2,2,-20,8,8,-0.1875,0,0,-0.019262412,-0.014952808,0.55673759,1.38179494,0.146808511,-0.062725009,-0.018838298,-0.013576959,-0.54177305,-0.843171394,-0.87289362,-0.015132142,-0.033333333,0.042828763,4,-0.125,-0.000188537,8,-0.083333333,0.002987862,2,0.266666667,0.101637853,3,0.178571429,0.017373531,3,0.321428571,0.036411494,-3,0.113636364,-0.023489279,0,0,0
2363851,2023/05/10 11:30,9928,10503,gamerlegion,og,2,1,1,3,31,11,1,1,27.54810751,1.540871537,28.31014808,1.414308392,0.39264532,1039.114278,1024.336217,0.521254523,218,53,42,23,25,0.52,1,1,28,0.535714286,0,1,1,1,0.64,1.07122449,0.192116383,13.85714286,3.801181342,1.489795918,1.012623366,1.07122449,0.193177857,73.59591837,7.338100716,70.49755102,7.695197159,0.510204082,0.356997055,1.05,0.189134687,13.10526316,3.702461062,2.070175439,1.496893264,1.05045614,0.188962084,71.97754386,7.766248226,70.56842105,7.374263398,0.50877193,0.402745273,9,0.444444444,0.5,12,0.666666667,0.549206349,6,0.666666667,0.54494382,7,0.428571429,0.473684211,7,0.571428571,0.510638298,8,0.75,0.539473684,0,0,0,15,0.666666667,0.576642336,7,0.428571429,0.487046632,10,0.4,0.473076923,0,0,0,9,0.333333333,0.473684211,10,0.6,0.514754098,6,0.333333333,0.428571429,-3,3,3,176,30,-3,-0.015714286,1,0,0.02122449,0.002981696,0.7518797,0.09872028,-0.580379521,-0.484269898,0.02076835,0.004215773,1.61837451,-0.42814751,-0.07087003,0.320933761,0.001432152,-0.045748218,-6,-0.222222222,-0.076642336,5,0.238095238,0.062159717,-4,0.266666667,0.071866897,7,0.428571429,0.473684211,-2,0.238095238,0.036954087,-2,0.15,0.024719586,-6,-0.333333333,-0.428571429
2363852,2023/05/10 11:30,6248,11811,themongolz,monte,0,2,0,3,26,22,1,1,26.96079855,4.150404707,28.2793761,1.837878125,0.346551003,1026.121811,1019.943809,0.508889922,33,10,113,51,9,0.555555556,0,1,40,0.625,1,1,0,0,0,0.95,0.202453698,11.25,3.508917212,1.4375,0.609174647,0.94975,0.203062644,68.9975,7.238020707,65.375,8.74629493,0.5625,0.347985273,1.113625,0.177385482,14.3875,3.164228776,1.8125,1.565996089,1.113725,0.176714386,76.51275,6.528662377,72.315,7.077604468,0.4875,0.315980616,4,0.5,0.451923077,6,0.5,0.467532468,2,0.5,0.395833333,2,0.5,0.490566038,0,0,0,1,0,0.428571429,1,1,0.542857143,15,0.6,0.542288557,0,0,0,9,0.666666667,0.538181818,16,0.4375,0.489655172,10,0.7,0.54887218,13,0.692307692,0.552325581,17,0.823529412,0.572025052,-5,-1,-3,-80,-41,-31,-0.069444444,-1,0,-0.163625,0.025068216,-3.1375,0.344688436,-0.375,-0.956821442,-0.163975,0.026348258,-7.51525,0.70935833,-6.94,1.668690462,0.075,0.032004657,-11,-0.1,-0.09036548,6,0.5,0.467532468,-7,-0.166666667,-0.142348485,-14,0.0625,0.000910865,-10,-0.7,-0.54887218,-12,-0.692307692,-0.123754153,-16,0.176470588,-0.029167909
2363853,2023/05/10 14:15,5005,5973,complexity,liquid,0,2,0,3,19,7,1,1,27.04978678,1.464660048,27.5014936,1.3566276,0.435521753,1077.95167,1094.743696,0.47585313,265,58,307,61,19,0.526315789,5,1,16,0.4375,1,1,0,0,0,1.005897436,0.197921481,12.8974359,4.265513898,2.076923077,1.774240399,1.005641026,0.19727106,70.65076923,7.780672763,68.55641026,9.207843782,0.435897436,0.323828998,1.058529412,0.184934525,13.67647059,3.731586859,1.382352941,1.029411765,1.058882353,0.184351449,71.58058824,7.288928728,71.29294118,7.147033745,0.485294118,0.428494185,0,0,0,7,0.571428571,0.461077844,7,0.857142857,0.557692308,9,0.555555556,0.493723849,4,0.25,0.444444444,8,0.375,0.491596639,4,0,0.401869159,9,0.555555556,0.515555556,6,0.5,0.512345679,3,0.666666667,0.487179487,10,0.5,0.520599251,0,0,0,4,0.25,0.466666667,2,0.5,0.464285714,3,3,-1,-42,-3,3,0.088815789,4,0,-0.052631976,0.012986956,-0.77903469,0.533927039,0.694570136,0.744828634,-0.053241327,0.012919611,-0.92981901,0.491744035,-2.73653092,2.060810037,-0.049396682,-0.104665187,-9,-0.555555556,-0.515555556,1,0.071428571,-0.051267835,4,0.19047619,0.070512821,-1,0.055555556,-0.026875402,4,0.25,0.444444444,4,0.125,0.024929972,2,-0.5,-0.062416555
2363854,2023/05/10 15:20,6667,8135,faze,forze,2,0,1,3,5,16,1,0,28.89508209,1.300501167,28.15896399,1.675650932,0.603276839,1113.536478,989.7265402,0.670999097,110,27,109,44,19,0.578947368,0,1,38,0.552631579,0,1,3,0.666666667,0.581887844,1.082051282,0.177419964,13.25641026,3.295046389,2.051282051,1.376519542,1.081589744,0.177747836,74.08615385,6.700902586,71.19948718,6.661119467,0.551282051,0.29515037,1.076162791,0.171567118,13.48837209,3.63044038,1.639534884,1.130062673,1.076209302,0.171805739,73.22744186,6.579750505,70.92,6.164899894,0.569767442,0.342382136,6,0.5,0.518518519,6,0.5,0.49382716,8,0.75,0.572115385,7,0.428571429,0.507853403,0,0,0,8,0.75,0.553398058,4,0.25,0.470588235,12,0.5,0.511182109,23,0.47826087,0.498397436,20,0.5,0.522648084,7,0.571428571,0.507692308,0,0,0,12,0.75,0.577777778,12,0.583333333,0.517350158,-5,0,0,1,-17,-19,0.026315789,0,0,0.005888491,0.005852846,-0.23196183,-0.335393991,0.411747167,0.246456869,0.005380442,0.005942097,0.85871199,0.121152081,0.27948718,0.496219573,-0.018485391,-0.047231766,-6,0,0.00733641,-17,0.02173913,-0.004570275,-12,0.25,0.049467301,0,-0.142857143,0.000161095,0,0,0,-4,0,-0.02437972,-8,-0.333333333,-0.046761922
2363855,2023/05/10 18:10,8008,4411,grayhound,ninjas-in-pyjamas,0,2,0,3,28,14,1,0,27.2404232,2.688509104,27.33940535,1.621788169,0.486925037,991.8705325,1041.20925,0.429469356,215,21,98,29,12,0.583333333,1,1,24,0.458333333,2,1,3,0.666666667,0.440846561,0.9996,0.262548738,13.48,4.318518264,1.68,1.190630085,0.99944,0.261213488,70.5728,9.955920257,68.3264,10.58948417,0.4,0.4,1.049787234,0.205244943,13.21276596,3.61989873,1.404255319,1.19679669,1.050595745,0.205163522,71.78468085,7.837055692,70.26382979,8.31084361,0.489361702,0.349610143,6,0.333333333,0.383561644,7,0.714285714,0.558659218,0,0,0,2,0.5,0.518518519,3,0.666666667,0.506849315,5,0.6,0.488888889,2,0,0.444444444,13,0.769230769,0.537084399,3,0,0.407407407,7,0.571428571,0.508571429,3,0.666666667,0.541666667,14,0.571428571,0.513586957,7,0.285714286,0.485714286,0,0,0,-3,0,-1,117,-8,-12,0.125,-1,0,-0.050187234,0.057303795,0.26723404,0.698619534,0.275744681,-0.006166605,-0.051155745,0.056049966,-1.21188085,2.118864565,-1.93742979,2.27864056,-0.089361702,0.050389857,-7,-0.435897436,-0.153522755,4,0.714285714,0.15125181,-7,-0.571428571,-0.508571429,-1,-0.166666667,-0.023148148,-11,0.095238095,-0.006737641,-2,0.314285714,0.003174603,2,0,0.444444444
2363856,2023/05/10 16:35,9806,4773,apeks,pain,2,1,1,3,24,18,1,0,26.77434794,1.639630867,25.96425973,2.080139238,0.610120612,1036.445106,1105.196019,0.402330973,63,26,85,28,37,0.567567568,0,1,27,0.444444444,0,1,0,0,0,1.089090909,0.205402246,13.90909091,4.042571569,1.818181818,1.213851579,1.090051948,0.205493381,75.29012987,7.992420841,71.42207792,8.313208132,0.512987013,0.351009916,1.072622951,0.194733122,13.6557377,3.233458514,1.672131148,1.250852974,1.072327869,0.195179003,72.96196721,8.242334306,71.3052459,7.364623371,0.524590164,0.35559036,13,0.384615385,0.508426966,14,0.571428571,0.521857923,12,0.583333333,0.546325879,0,0,0,8,0.5,0.495901639,15,0.666666667,0.530120482,15,0.733333333,0.549636804,12,0.583333333,0.566552901,7,0.285714286,0.455445545,4,0.25,0.446428571,17,0.588235294,0.546747967,10,0.5,0.512367491,3,0.333333333,0.428571429,8,0.625,0.536697248,3,2,1,-22,-2,10,0.123123124,0,0,0.016467958,0.010669124,0.25335321,0.809113055,0.14605067,-0.037001395,0.017724079,0.010314378,2.32816266,-0.249913465,0.11683202,0.948584761,-0.011603151,-0.004580444,1,-0.198717949,-0.058125935,7,0.285714286,0.066412379,8,0.333333333,0.099897307,-17,-0.588235294,-0.546747967,-2,0,-0.016465852,12,0.333333333,0.101549053,7,0.108333333,0.012939556
2363857,2023/05/11 11:30,8135,9928,forze,gamerlegion,0,2,0,3,16,31,1,1,28.00214418,1.668032036,27.73071266,1.536230894,0.538144203,1000.931888,1038.820868,0.445688506,110,45,219,54,39,0.538461538,0,1,26,0.538461538,2,1,0,0,0,1.075340909,0.169691892,13.5,3.602398191,1.647727273,1.128552701,1.075318182,0.169942741,73.22022727,6.505460989,70.95454545,6.116994009,0.5625,0.343879108,1.066923077,0.191587884,13.80769231,3.700511719,1.461538462,0.989590795,1.067,0.192531516,73.33230769,7.440631853,70.28461538,7.699049507,0.490384615,0.360160015,12,0.5,0.511182109,23,0.47826087,0.498397436,21,0.476190476,0.518272425,8,0.5,0.495495495,0,0,0,12,0.75,0.577777778,12,0.583333333,0.517350158,10,0.4,0.484375,12,0.666666667,0.549206349,7,0.714285714,0.54589372,7,0.428571429,0.473684211,7,0.571428571,0.510638298,9,0.777777778,0.553784861,0,0,0,5,-1,1,-109,-9,13,0,-2,0,0.008417832,-0.021895992,-0.30769231,-0.098113528,0.186188811,0.138961906,0.008318182,-0.022588775,-0.11208042,-0.935170864,0.66993007,-1.582055498,0.072115385,-0.016280907,2,0.1,0.026807109,11,-0.188405797,-0.050808913,14,-0.238095238,-0.027621295,1,0.071428571,0.021811285,-7,-0.571428571,-0.510638298,3,-0.027777778,0.023992917,12,0.583333333,0.517350158
2363858,2023/05/11 14:25,11811,4773,monte,pain,2,1,1,3,22,18,1,1,28.4080444,1.833028763,25.74968459,2.067702892,0.818872561,1020.400856,1104.747225,0.380945563,114,52,86,29,40,0.65,2,1,28,0.428571429,0,1,0,0,0,1.122911392,0.171671986,14.51898734,3.09291047,1.848101266,1.607644771,1.122936709,0.171051206,76.88075949,6.36636211,72.56151899,6.966322439,0.493670886,0.313147263,1.0671875,0.192382015,13.65625,3.202629535,1.6875,1.260890063,1.06690625,0.192778672,72.9715625,8.05049828,70.989375,7.415924562,0.5,0.364434493,15,0.6,0.542288557,0,0,0,9,0.666666667,0.538181818,16,0.5,0.503401361,10,0.7,0.54887218,12,0.75,0.563291139,17,0.823529412,0.572025052,12,0.583333333,0.566552901,7,0.285714286,0.455445545,4,0.25,0.446428571,17,0.588235294,0.546747967,11,0.545454545,0.516025641,4,0.25,0.423076923,9,0.555555556,0.518518519,1,3,1,28,23,12,0.221428571,2,0,0.055723892,-0.020710029,0.86273734,-0.109719065,0.160601266,0.346754708,0.056030459,-0.021727466,3.90919699,-1.68413617,1.57214399,-0.449602123,-0.006329114,-0.05128723,3,0.016666667,-0.024264344,-7,-0.285714286,-0.455445545,5,0.416666667,0.091753247,-1,-0.088235294,-0.043346607,-1,0.154545455,0.032846539,8,0.5,0.140214216,8,0.267973856,0.053506534
2363859,2023/05/11 17:50,8008,5973,grayhound,liquid,0,2,0,3,28,7,1,1,26.797862,2.653834116,27.60393177,1.355098799,0.393158529,982.1580017,1089.424721,0.350355515,216,22,308,62,13,0.538461538,0,1,17,0.470588235,2,1,0,0,0,0.990740741,0.256326267,13.40740741,4.218646959,1.703703704,1.148745364,0.990444444,0.254994166,70.15851852,9.729981045,67.97407407,10.3311651,0.444444444,0.41573971,1.073611111,0.191357037,13.63888889,3.637404277,1.333333333,1.027402334,1.074055556,0.191001155,72.15333333,7.586316629,71.63833333,7.213270756,0.486111111,0.416435121,7,0.285714286,0.387283237,8,0.625,0.541062802,0,0,0,2,0.5,0.518518519,3,0.666666667,0.506849315,5,0.6,0.488888889,2,0,0.444444444,9,0.555555556,0.515555556,6,0.5,0.512345679,4,0.75,0.556701031,10,0.5,0.520599251,0,0,0,4,0.25,0.466666667,3,0.666666667,0.506024096,-1,0,-1,-92,-40,-4,0.067873303,-2,0,-0.08287037,0.06496923,-0.23148148,0.581242682,0.370370371,0.12134303,-0.083611112,0.063993011,-1.99481481,2.143664416,-3.66425926,3.117894344,-0.041666667,-0.000695411,-2,-0.26984127,-0.128272319,2,0.125,0.028717123,-4,-0.75,-0.556701031,-8,0,-0.002080732,3,0.666666667,0.506849315,1,0.35,0.022222222,-1,-0.666666667,-0.061579652
2363860,2023/05/13 11:30,4608,9928,natus-vincere,gamerlegion,16,10,1,1,3,31,1,0,28.80916737,1.804379988,27.88884865,1.532150174,0.626084822,1099.83119,1028.466226,0.601282026,148,27,221,55,15,0.666666667,0,21,27,0.555555556,3,2,0,0,0,1.128125,0.196125558,14.0625,4.069225203,1.75,1.198957881,1.1275625,0.195155537,75.665625,8.084783909,72.205,9.59996224,0.65625,0.317152861,1.069814815,0.188782559,13.87037037,3.646643796,1.462962963,1.01311699,1.069925926,0.189709705,73.27259259,7.312437194,70.42037037,7.639822075,0.481481481,0.35956459,6,0.833333333,0.590062112,7,0.714285714,0.561576355,5,0.4,0.464285714,3,0.666666667,0.597014925,0,0,0,9,0.777777778,0.555555556,2,1,0.542372881,10,0.4,0.484375,13,0.692307692,0.549418605,8,0.75,0.54893617,7,0.428571429,0.473684211,7,0.571428571,0.510638298,9,0.777777778,0.553784861,0,0,0,-4,2,3,-73,-28,-12,0.111111111,-3,19,0.058310185,0.007342999,0.19212963,0.422581407,0.287037037,0.185840891,0.057636574,0.005445832,2.39303241,0.772346715,1.78462963,1.960140165,0.174768519,-0.042411729,-4,0.433333333,0.105687112,-6,0.021978022,0.01215775,-3,-0.35,-0.084650456,-4,0.238095238,0.123330715,-7,-0.571428571,-0.510638298,0,0,0.001770695,2,1,0.542372881
2363861,2023/05/13 11:30,10278,5973,9ine,liquid,9,16,1,1,17,7,1,0,27.5651761,1.468800282,27.69071321,1.354245896,0.482008914,1036.298929,1082.983731,0.433216616,117,50,310,63,30,0.6,1,17,16,0.5,3,2,0,0,0,1.060704225,0.187047662,13.73239437,3.524392851,1.732394366,1.321093726,1.060478873,0.1872982,73.97267606,7.111808264,69.88704225,7.196658144,0.457746479,0.275098943,1.096969697,0.195626187,13.51515152,3.551535836,1.303030303,1.086692186,1.097393939,0.195454705,72.71878788,7.949803031,72.49757576,7.18208336,0.484848485,0.417148482,9,0.444444444,0.491869919,0,0,0,12,0.333333333,0.502994012,12,0.833333333,0.547826087,18,0.888888889,0.60625,13,0.076923077,0.398860399,7,0.714285714,0.565217391,8,0.5,0.507614213,6,0.666666667,0.55,3,0.666666667,0.573770492,9,0.555555556,0.540983607,0,0,0,4,0.25,0.466666667,3,1,0.585365854,5,-3,-3,-193,-13,14,0.1,-2,15,-0.036265472,-0.008578525,0.21724285,-0.027142985,0.429364063,0.23440154,-0.036915066,-0.008156505,1.25388818,-0.837994767,-2.61053351,0.014574784,-0.027102006,-0.142049539,1,-0.055555556,-0.015744294,-6,-0.666666667,-0.55,9,-0.333333333,-0.07077648,3,0.277777778,0.00684248,18,0.888888889,0.60625,9,-0.173076923,-0.067806268,4,-0.285714286,-0.020148462
2363862,2023/05/13 12:45,8297,11811,furia,monte,7,16,1,1,8,22,1,0,27.4623724,1.528990622,28.56056006,1.790166043,0.349616272,1044.91882,1030.259018,0.52108464,466,74,116,54,15,0.6,0,22,42,0.666666667,3,2,0,0,0,1.077941176,0.149386577,15.05882353,3.717535367,1.911764706,1.421839055,1.078411765,0.149964529,72.51470588,5.853210901,71.38941176,7.107186479,0.514705882,0.308823529,1.13297619,0.182318271,14.45238095,3.021371345,1.845238095,1.59980689,1.13297619,0.181830767,77.32261905,6.896217583,72.77,7.185003894,0.494047619,0.322693718,8,0.625,0.527522936,7,0.714285714,0.533980583,1,0,0.407407407,5,0.6,0.507142857,4,0.75,0.572815534,6,0.5,0.508982036,3,0.333333333,0.46875,16,0.625,0.546728972,0,0,0,10,0.7,0.555932203,17,0.529411765,0.519650655,10,0.7,0.54887218,12,0.75,0.563291139,19,0.789473684,0.562851782,-5,0,-3,350,20,-27,-0.066666667,-3,20,-0.055035014,-0.032931694,0.60644258,0.696164022,0.066526611,-0.177967835,-0.054564425,-0.031866238,-4.80791317,-1.043006682,-1.38058824,-0.077817415,0.020658263,-0.013870189,-8,0,-0.019206036,7,0.714285714,0.533980583,-9,-0.7,-0.148524796,-12,0.070588235,-0.012507798,-6,0.05,0.023943354,-6,-0.25,-0.054309103,-16,-0.456140351,-0.094101782
2363863,2023/05/13 12:55,4991,4411,fnatic,ninjas-in-pyjamas,16,11,1,1,15,14,1,0,27.74674475,1.401122537,27.50754577,1.614998951,0.533849179,1017.530043,1035.426615,0.474267518,101,24,101,30,17,0.529411765,0,24,25,0.48,3,3,3,0.666666667,0.481908832,1.049047619,0.19617545,13.11904762,2.71856388,1.571428571,1.217782081,1.048952381,0.195951519,72.72190476,7.841457359,70.05714286,7.861005111,0.488095238,0.336085577,1.055102041,0.203471128,13.28571429,3.585685828,1.387755102,1.192088316,1.055755102,0.20335337,71.91755102,7.707184703,70.44163265,8.210152835,0.469387755,0.355828485,2,0,0.272727273,4,0.25,0.457142857,10,0.8,0.552447552,7,0.571428571,0.542372881,8,0.5,0.484693878,8,0.5,0.502145923,3,0,0.407407407,14,0.785714286,0.540669856,4,0.25,0.449541284,7,0.571428571,0.508571429,3,0.666666667,0.541666667,14,0.571428571,0.513586957,7,0.285714286,0.485714286,0,0,0,2,-1,3,0,-6,-8,0.049411765,-3,21,-0.006054422,-0.007295678,-0.16666667,-0.867121948,0.183673469,0.025693765,-0.006802721,-0.007401851,0.80435374,0.134272656,-0.38448979,-0.349147724,0.018707483,-0.019742908,-12,-0.785714286,-0.267942584,0,0,0.007601573,3,0.228571429,0.043876124,4,-0.095238095,0.000706215,-6,-0.071428571,-0.028893079,1,0.214285714,0.016431637,3,0,0.407407407
2363864,2023/05/13 13:50,7175,6667,heroic,faze,16,7,0,1,1,5,1,0,28.85419386,1.313640478,28.98066603,1.299782363,0.481737554,1107.0146,1116.88461,0.485799734,25,6,113,28,15,0.666666667,0,20,20,0.6,1,3,0,0,0,1.103636364,0.187160896,14.45454545,3.312884938,1.424242424,1.155495513,1.106373737,0.184757075,74.53757576,8.273809364,72.89929293,7.259557813,0.439393939,0.36426713,1.080487805,0.173190312,13.26829268,3.231132024,2.073170732,1.350523727,1.08004878,0.173512065,74.00439024,6.549039791,71.11609756,6.510153,0.56097561,0.296218483,5,0.8,0.562043796,9,0.555555556,0.531914894,6,0.666666667,0.541176471,4,0.5,0.491525424,3,0.666666667,0.505617978,5,0.8,0.559055118,1,0,0.448275862,6,0.5,0.518518519,6,0.5,0.49382716,9,0.777777778,0.572033898,8,0.5,0.518348624,0,0,0,8,0.75,0.553398058,4,0.25,0.470588235,-3,2,1,-88,-22,-5,0.066666667,-1,17,0.023148559,0.013970584,1.18625277,0.081752914,-0.648928308,-0.195028214,0.026324957,0.01124501,0.53318552,1.724769573,1.78319537,0.749404813,-0.121581671,0.068048647,-1,0.3,0.043525277,3,0.055555556,0.038087733,-3,-0.111111111,-0.030857428,-4,0,-0.0268232,3,0.666666667,0.505617978,-3,0.05,0.00565706,-3,-0.25,-0.022312373
2363865,2023/05/13 14:10,11164,9806,into-the-breach,apeks,10,16,0,1,27,24,1,0,26.50836305,2.116111834,26.90811536,1.634834074,0.445575376,1020.783487,1046.693474,0.462781501,96,27,66,27,24,0.416666667,2,35,38,0.578947368,1,3,0,0,0,1.084814815,0.199060206,14.2037037,3.807301123,1.925925926,1.463783174,1.084592593,0.19931127,74.91962963,7.553911413,72.00222222,7.602011105,0.5,0.36004115,1.091625,0.202332917,13.8875,3.971755752,1.8625,1.211855499,1.09255,0.202361551,75.4,7.867959075,71.46625,8.17446426,0.53125,0.356578796,7,0.571428571,0.517073171,9,0.333333333,0.471223022,5,0.4,0.463087248,1,0,0.272727273,15,0.466666667,0.502463054,9,0.555555556,0.475609756,8,0.75,0.622222222,13,0.384615385,0.508426966,14,0.571428571,0.521857923,12,0.583333333,0.546325879,0,0,0,9,0.444444444,0.490842491,16,0.6875,0.533936652,16,0.75,0.554794521,-3,-1,1,30,0,-14,-0.162280701,1,32,-0.006810185,-0.003272711,0.3162037,-0.164454629,0.063425926,0.251927675,-0.007957407,-0.003050281,-0.48037037,-0.314047662,0.53597222,-0.572453155,-0.03125,0.003462354,-6,0.186813187,0.008646204,-5,-0.238095238,-0.050634902,-7,-0.183333333,-0.08323863,1,0,0.272727273,6,0.022222222,0.011620563,-7,-0.131944444,-0.058326895,-8,0,0.067427702
